trait	country	admin1	admin2	collection_date	latitude	longitude
SRR28834962|A/chicken/OH/24-005334-002-original/2024|H5N1|USA-OH|2024-02-18|domestic_avian|B3.6	USA	OH	Franklin	2024-02-18	39.9029792152323	-83.2031827858013
EPI_ISL_18749401|A/domestic_duck/California/23-036543-001/2023|H5N1|USA-CA|2023-11-15|domestic_avian|B3.6	USA	CA	Fresno	2023-11-15	36.8273003591375	-119.082709791914
EPI_ISL_18691735|A/chicken/Montana/23-030330-001/2023|H5N1|USA-MT|2023-10-07|domestic_avian|B3.6	USA	MT	Glacier	2023-10-07	48.5358722427683	-113.053617581897
EPI_ISL_18691740|A/chicken/Montana/23-030330-002/2023|H5N1|USA-MT|2023-10-07|domestic_avian|B3.6	USA	MT	Glacier	2023-10-07	48.9254150771741	-112.633530861971
EPI_ISL_18691842|A/chicken/North_Dakota/23-030961-001/2023|H5N1|USA-ND|2023-10-12|domestic_avian|B3.6	USA	ND	Golden_Valley	2023-10-12	46.6242505018588	-103.924073465227
EPI_ISL_18698950|A/guinea_fowl/Oklahoma/23-033516-001/2023|H5N1|USA-OK|2023-10-31|domestic_avian|B3.6	USA	OK	Grady	2023-10-31	34.9068970885693	-97.9205411044583
EPI_ISL_18741794|A/chicken/Texas/23-036713-001/2023|H5N1|USA-TX|2023-11-20|domestic_avian|B3.6	USA	TX	Grimes	2023-11-20	30.5036355532187	-95.9824912100751
EPI_ISL_18697724|A/chicken/Iowa/23-032138-001/2023|H5N1|USA-IA|2023-10-22|domestic_avian|B3.6	USA	IA	Guthrie	2023-10-22	41.5324425104242	-94.460865158363
EPI_ISL_18698978|A/chicken/Iowa/23-033841-002/2023|H5N1|USA-IA|2023-11-02|domestic_avian|B3.6	USA	IA	Hamilton	2023-11-02	42.4543884022906	-93.4843078010177
EPI_ISL_19186561|A/turkey/South_Dakota/23-038305-001/2023|H5N1|USA-SD|2023-12-04|domestic_avian|B3.6	USA	SD	Hamlin	2023-12-04	44.7717790484794	-97.1326971435535
EPI_ISL_18697742|A/turkey/South_Dakota/23-032362-001/2023|H5N1|USA-SD|2023-10-24|domestic_avian|B3.6	USA	SD	Hanson	2023-10-24	43.6170462141632	-97.8870864816976
EPI_ISL_19210881|A/chicken/Ohio/23-038542-001-original/2023|H5N1|USA-OH|2023-12-05|domestic_avian|B3.6	USA	OH	Hardin	2023-12-05	40.7081503951161	-83.7028719351209
EPI_ISL_19430026|A/chicken/Florida/24-021103-002-original/2024|H5N1|USA-FL|2024-07-22|domestic_avian|B3.6	USA	FL	Hendry	2024-07-22	26.5406448885663	-80.8844261922802
SRR28834943|A/Turkey/SD/24-007379-001-original/2024|H5N1|USA-SD|2024-03-08|domestic_avian|B3.6	USA	SD	Hutchinson	2024-03-08	43.2487940266104	-97.8880352371326
EPI_ISL_18690639|A/turkey/South_Dakota/23-029852-001/2023|H5N1|USA-SD|2023-10-02|domestic_avian|B3.6	USA	SD	Jerauld	2023-10-02	44.0122143334086	-98.6269184319819
EPI_ISL_19186553|A/chicken/Arkansas/23-037987-001/2023|H5N1|USA-AR|2023-11-29|domestic_avian|B3.6	USA	AR	Johnson	2023-11-29	35.485970294049	-93.5052225733046
EPI_ISL_18749461|A/turkey/Minnesota/23-034904-001/2023|H5N1|USA-MN|2023-11-12|domestic_avian|B3.6	USA	MN	Kandiyohi	2023-11-12	44.944623261056	-95.131470960184
EPI_ISL_18695160|A/Muscovy_duck/Washington/23-031346-002/2023|H5N1|USA-WA|2023-10-16|wild_avian|B3.6	USA	WA	King	2023-10-16	47.6053628695566	-121.678381100013
EPI_ISL_18741801|A/turkey/South_Dakota/23-036673-001/2023|H5N1|USA-SD|2023-11-19|domestic_avian|B3.6	USA	SD	Kingsbury	2023-11-19	44.2755289262024	-97.4110454586497
EPI_ISL_19186556|A/chicken/South_Dakota/23-038240-001/2023|H5N1|USA-SD|2023-12-01|domestic_avian|B3.6	USA	SD	Kingsbury	2023-12-01	44.2445375905728	-97.4202279112681
SRR28834938|A/chicken/OR/24-007557-001-original/2024|H5N1|USA-OR|2024-03-07|domestic_avian|B3.6	USA	OR	Klamath	2024-03-07	42.2515881707943	-121.268827766729
EPI_ISL_19210890|A/turkey/South_Dakota/23-038978-001-original/2023|H5N1|USA-SD|2023-12-08|domestic_avian|B3.6	USA	SD	Lake	2023-12-08	44.152747649405	-96.9096086887105
EPI_ISL_18749452|A/turkey/North_Dakota/23-035082-001/2023|H5N1|USA-ND|2023-11-13|domestic_avian|B3.6	USA	ND	Lamoure	2023-11-13	46.4281543254884	-98.4016066545915
EPI_ISL_19260830|A/chicken/Idaho/23-039649-001-original/2023|H5N1|USA-ID|2023-12-13|domestic_avian|B3.6	USA	ID	Latah	2023-12-13	46.5460183881899	-116.951087207201
EPI_ISL_18749445|A/chicken/Oregon/23-035545-002/2023|H5N1|USA-OR|2023-11-13|domestic_avian|B3.6	USA	OR	Linn	2023-11-13	44.3741496460764	-122.068374900356
EPI_ISL_18698960|A/chicken/Arkansas/23-033113-002/2023|H5N1|USA-AR|2023-10-30|domestic_avian|B3.6	USA	AR	Madison	2023-10-30	36.1403637811015	-93.8624070496127
EPI_ISL_19194249|A/turkey/Arkansas/23-038491-003/2023|H5N1|USA-AR|2023-12-05|domestic_avian|B3.6	USA	AR	Madison	2023-12-05	36.0296361173997	-93.9342402526232
EPI_ISL_19288900|A/chicken/California/23-040996-002-original/2023|H5N1|USA-CA|2023-12-23|domestic_avian|B3.6	USA	CA	Marin	2023-12-23	38.107975980852	-122.50936255187
EPI_ISL_18749456|A/chicken/Oregon/23-034937-001/2023|H5N1|USA-OR|2023-11-06|domestic_avian|B3.6	USA	OR	Marion	2023-11-06	44.9001949542346	-122.606069327571
EPI_ISL_18749446|A/chicken/Oregon/23-035544-004/2023|H5N1|USA-OR|2023-11-14|domestic_avian|B3.6	USA	OR	Marion	2023-11-14	44.9948936681011	-123.064999942189
EPI_ISL_18833040|A/chicken/North_Dakota/23-034577-001/2023|H5N1|USA-ND|2023-11-08|domestic_avian|B3.6	USA	ND	McIntosh	2023-11-08	46.184647665858	-99.387082197808
EPI_ISL_18695152|A/turkey/South_Dakota/23-031328-001/2023|H5N1|USA-SD|2023-10-14|domestic_avian|B3.6	USA	SD	McPherson	2023-10-14	45.7265914997923	-99.2262050867663
EPI_ISL_18698967|A/turkey/South_Dakota/23-033623-002/2023|H5N1|USA-SD|2023-11-02|domestic_avian|B3.6	USA	SD	McPherson	2023-11-02	45.6120384294988	-98.8197009321322
EPI_ISL_18699005|A/turkey/South_Dakota/23-034372-002/2023|H5N1|USA-SD|2023-11-07|domestic_avian|B3.6	USA	SD	McPherson	2023-11-07	45.7996916267465	-99.5536052563977
EPI_ISL_19131387|A/turkey/South_Dakota/23-037251-002/2023|H5N1|USA-SD|2023-11-24|domestic_avian|B3.6	USA	SD	McPherson	2023-11-24	45.9117016360682	-99.3671727677441
EPI_ISL_19175595|A/turkey/South_Dakota/23-037957-002/2023|H5N1|USA-SD|2023-11-30|domestic_avian|B3.6	USA	SD	McPherson	2023-11-30	45.6273761928554	-99.1960920243735
EPI_ISL_19224084|A/chicken/Kansas/23-039162-001-original/2023|H5N1|USA-KS|2023-12-11|domestic_avian|B3.6	USA	KS	McPherson	2023-12-11	38.5115155536975	-97.7999873966733
EPI_ISL_18698956|A/turkey/Minnesota/23-033106-001/2023|H5N1|USA-MN|2023-10-27|domestic_avian|B3.6	USA	MN	Meeker	2023-10-27	45.2196456058961	-94.502222861387
EPI_ISL_19239895|A/chicken/California/23-039242-001-original/2023|H5N1|USA-CA|2023-12-11|domestic_avian|B3.6	USA	CA	Merced	2023-12-11	37.2432577286574	-120.240234863311
EPI_ISL_18914524|A/domestic_goose/California/24-000492-001/2024|H5N1|USA-CA|2024-01-03|domestic_avian|B3.6	USA	CA	Merced	2024-01-03	37.148573710701	-120.303003733704
EPI_ISL_19372825|A/chicken/Florida/24-004649-001-original/2024|H5N1|USA-FL|2024-02-07|domestic_avian|B3.6	USA	FL	Miami-Dade	2024-02-07	25.7443195916864	-80.7126717759861
EPI_ISL_19387859|A/chicken/Florida/24-010928-001-original/2024|H5N1|USA-FL|2024-04-10|domestic_avian|B3.6	USA	FL	Miami-Dade	2024-04-10	25.9068785382398	-80.5627094561267
EPI_ISL_19430022|A/chicken/Florida/24-020698-001-original/2024|H5N1|USA-FL|2024-07-16|domestic_avian|B3.6	USA	FL	Miami-Dade	2024-07-16	25.8541112864969	-80.8648828741613
EPI_ISL_19210884|A/chicken/Iowa/23-038644-001-original/2023|H5N1|USA-IA|2023-12-05|domestic_avian|B3.6	USA	IA	Mills	2023-12-05	41.0063770872464	-95.8190657780196
EPI_ISL_19372793|A/pheasant/Kansas/24-001018-001-original/2024|H5N1|USA-KS|2024-01-10|domestic_avian|B3.6	USA	KS	Mitchell	2024-01-10	39.2344408931783	-98.4385447869646
EPI_ISL_18833042|A/chicken/Colorado/23-034666-001/2023|H5N1|USA-CO|2023-11-08|domestic_avian|B3.6	USA	CO	Montrose	2023-11-08	38.6358459561247	-108.324894292434
EPI_ISL_19159891|A/chicken/Colorado/23-037463-001/2023|H5N1|USA-CO|2023-11-27|domestic_avian|B3.6	USA	CO	Morgan	2023-11-27	40.469896795707	-104.055218243597
EPI_ISL_19273328|A/turkey/Michigan/23-039966-002-original/2023|H5N1|USA-MI|2023-12-17|domestic_avian|B3.6	USA	MI	Muskegon	2023-12-17	43.2649052560967	-85.9328886507191
EPI_ISL_19159895|A/turkey/Minnesota/23-037473-001/2023|H5N1|USA-MN|2023-11-24|domestic_avian|B3.6	USA	MN	Otter_Tail	2023-11-24	46.3922604308015	-95.5777768920921
EPI_ISL_19159899|A/turkey/Minnesota/23-038114-001/2023|H5N1|USA-MN|2023-12-02|domestic_avian|B3.6	USA	MN	Otter_Tail	2023-12-02	46.5405250271414	-95.7535865479899
EPI_ISL_19372820|A/chicken/Idaho/24-004163-001-original/2024|H5N1|USA-ID|2024-02-07|domestic_avian|B3.6	USA	ID	Owyhee	2024-02-07	42.9394756809043	-115.719669012086
EPI_ISL_18698945|A/king_vulture/Arizona/23-033233-001/2023|H5N1|USA-AZ|2023-10-24|wild_avian|B3.6	USA	AZ	Pima	2023-10-24	32.4039312827065	-111.341522504362
EPI_ISL_18697736|A/guinea_fowl/Minnesota/23-032247-002/2023|H5N1|USA-MN|2023-10-20|domestic_avian|B3.6	USA	MN	Pine	2023-10-20	46.0836672195012	-92.796172476843
EPI_ISL_19372812|A/guinea_fowl/California/24-003250-002-original/2024|H5N1|USA-CA|2024-01-18|domestic_avian|B3.6	USA	CA	Placer	2024-01-18	39.2241778312502	-120.584261105455
EPI_ISL_18697726|A/turkey/Iowa/23-032139-001/2023|H5N1|USA-IA|2023-10-22|domestic_avian|B3.6	USA	IA	Pocahontas	2023-10-22	42.6554988947662	-94.6969248798972
EPI_ISL_19736786|A/bald_eagle/Virginia/014128-001/2024|H5N1|USA-VA|2024-03-11|wild_avian|B3.6	USA	VA	Prince_William	2024-03-11	38.6024005683244	-77.345078562409
EPI_ISL_18695300|A/turkey/Minnesota/23-031508-001/2023|H5N1|USA-MN|2023-10-16|domestic_avian|B3.6	USA	MN	Redwood	2023-10-16	44.3470922583164	-95.159650619138
EPI_ISL_18749463|A/turkey/Minnesota/23-034899-001/2023|H5N1|USA-MN|2023-11-12|domestic_avian|B3.6	USA	MN	Redwood	2023-11-12	44.270485423688	-95.3372488135494
EPI_ISL_19224088|A/chicken/Kansas/23-039580-008-original/2023|H5N1|USA-KS|2023-12-13|domestic_avian|B3.6	USA	KS	Rice	2023-12-13	38.227655873552	-98.001710574069
EPI_ISL_18699001|A/turkey/South_Dakota/23-034369-001/2023|H5N1|USA-SD|2023-11-07|domestic_avian|B3.6	USA	SD	Roberts	2023-11-07	45.309365114503	-97.1931377583243
EPI_ISL_18914526|A/chicken/California/24-000494-002/2024|H5N1|USA-CA|2024-01-04|domestic_avian|B3.6	USA	CA	Sacramento	2024-01-04	38.5974187823093	-121.149806244833
EPI_ISL_19210891|A/domestic_goose/Missouri/23-039017-001-original/2023|H5N1|USA-MO|2023-12-07|domestic_avian|B3.6	USA	MO	Saint_Louis	2023-12-07	38.5510534424615	-90.5318493078062
EPI_ISL_18749440|A/domestic_goose/Florida/23-035656-001/2023|H5N1|USA-FL|2023-11-14|domestic_avian|B3.6	USA	FL	Saint_Lucie	2023-11-14	27.2940961071983	-80.2980912143512
EPI_ISL_19224079|A/Muscovy_duck/California/23-039033-001-original/2023|H5N1|USA-CA|2023-12-08|wild_avian|B3.6	USA	CA	San_Joaquin	2023-12-08	37.9328501755908	-121.535684335552
EPI_ISL_18749394|A/chicken/New_Mexico/23-036561-001/2023|H5N1|USA-NM|2023-11-14|domestic_avian|B3.6	USA	NM	San_Juan	2023-11-14	36.5318093912243	-108.234106702334
EPI_ISL_18691762|A/turkey/Utah/23-030331-002/2023|H5N1|USA-UT|2023-10-05|domestic_avian|B3.6	USA	UT	Sanpete	2023-10-05	39.4383047324904	-111.311034755635
EPI_ISL_19260827|A/chicken/Arkansas/23-039417-006-original/2023|H5N1|USA-AR|2023-12-12|domestic_avian|B3.6	USA	AR	Scott	2023-12-12	34.7665354408125	-94.0152459400512
EPI_ISL_19159901|A/chicken/Kansas/23-038155-002/2023|H5N1|USA-KS|2023-12-04|domestic_avian|B3.6	USA	KS	Shawnee	2023-12-04	39.1591952585063	-95.6615609706961
EPI_ISL_18914531|A/chicken/Minnesota/24-000764-001/2024|H5N1|USA-MN|2024-01-04|domestic_avian|B3.6	USA	MN	Sherburne	2024-01-04	45.4660254544722	-93.6896857766945
EPI_ISL_19131447|A/chicken/Iowa/23-037208-002/2023|H5N1|USA-IA|2023-11-22|domestic_avian|B3.6	USA	IA	Sioux	2023-11-22	43.0513429782393	-96.2896164277852
EPI_ISL_18737542|A/Pekin_duck/California/23-037131-002/2023|H5N1|USA-CA|2023-11-22|domestic_avian|B3.6	USA	CA	Sonoma	2023-11-22	38.3473430841815	-122.693929542251
EPI_ISL_19210883|A/domestic_duck/California/23-038546-002-original/2023|H5N1|USA-CA|2023-12-04|domestic_avian|B3.6	USA	CA	Sonoma	2023-12-04	38.7609809461448	-123.296570248385
EPI_ISL_19260834|A/chicken/California/23-039773-001-original/2023|H5N1|USA-CA|2023-12-15|domestic_avian|B3.6	USA	CA	Sonoma	2023-12-15	38.2927267785442	-122.502138137229
EPI_ISL_19186557|A/turkey/South_Dakota/23-038246-001/2023|H5N1|USA-SD|2023-12-03|domestic_avian|B3.6	USA	SD	Spink	2023-12-03	45.1529787443783	-98.6223241186233
EPI_ISL_19372794|A/pheasant/South_Dakota/24-001107-001-original/2024|H5N1|USA-SD|2024-01-10|domestic_avian|B3.6	USA	SD	Spink	2024-01-10	45.2063035387372	-98.3306455045317
EPI_ISL_19175605|A/chicken/California/23-038158-003/2023|H5N1|USA-CA|2023-12-01|domestic_avian|B3.6	USA	CA	Stanislaus	2023-12-01	37.6265379830051	-120.785588113242
EPI_ISL_19239887|A/chicken/California/23-038717-005-original/2023|H5N1|USA-CA|2023-12-06|domestic_avian|B3.6	USA	CA	Stanislaus	2023-12-06	37.4332446034745	-121.35597907307
EPI_ISL_18749410|A/turkey/Minnesota/23-035616-001/2023|H5N1|USA-MN|2023-11-14|domestic_avian|B3.6	USA	MN	Stearns	2023-11-14	45.5251822582325	-94.496854216754
SRR28834916|A/chicken/MN/24-005907-001-original/2024|H5N1|USA-MN|2024-02-24|domestic_avian|B3.6	USA	MN	Stevens	2024-02-24	45.4962328022422	-95.9423924377273
EPI_ISL_19224078|A/mallard/Georgia/23-036743-002-original/2023|H5N1|USA-GA|2023-11-19|wild_avian|B3.6	USA	GA	Sumter	2023-11-19	31.955588993071	-84.278826105468
EPI_ISL_18698990|A/chicken/Montana/23-034345-002/2023|H5N1|USA-MT|2023-11-06|domestic_avian|B3.6	USA	MT	Sweet_Grass	2023-11-06	45.9043712165917	-109.628814271251
EPI_ISL_18749409|A/turkey/Minnesota/23-035802-003/2023|H5N1|USA-MN|2023-11-15|domestic_avian|B3.6	USA	MN	Swift	2023-11-15	45.3796324953241	-95.4271519019451
EPI_ISL_18749475|A/chicken/Iowa/23-034842-002/2023|H5N1|USA-IA|2023-11-09|domestic_avian|B3.6	USA	IA	Taylor	2023-11-09	40.6602801947636	-94.8341258516301
EPI_ISL_19288893|A/turkey/Minnesota/23-040874-001-original/2023|H5N1|USA-MN|2023-12-24|domestic_avian|B3.6	USA	MN	Todd	2023-12-24	46.1563692456021	-95.1207155154331
EPI_ISL_18741782|A/turkey/Wisconsin/23-036896-001/2023|H5N1|USA-WI|2023-11-20|domestic_avian|B3.6	USA	WI	Trempealeau	2023-11-20	44.3777903112064	-91.2794028846895
EPI_ISL_19131446|A/turkey/Wisconsin/23-037129-002/2023|H5N1|USA-WI|2023-11-22|domestic_avian|B3.6	USA	WI	Trempealeau	2023-11-22	44.3584233321473	-91.2388703783014
EPI_ISL_19372824|A/chicken/Idaho/24-004368-003-original/2024|H5N1|USA-ID|2024-02-09|domestic_avian|B3.6	USA	ID	Twin_Falls	2024-02-09	42.2082660539882	-114.995106856946
EPI_ISL_18697719|A/chicken/Oregon/23-031852-001/2023|H5N1|USA-OR|2023-10-17|domestic_avian|B3.6	USA	OR	Union	2023-10-17	45.3503267437012	-117.919877832208
EPI_ISL_18697737|A/chicken/Oregon/23-032327-001/2023|H5N1|USA-OR|2023-10-20|domestic_avian|B3.6	USA	OR	Union	2023-10-20	45.1450889206338	-117.975021471867
EPI_ISL_18741784|A/chicken/Ohio/23-036779-001/2023|H5N1|USA-OH|2023-11-18|domestic_avian|B3.6	USA	OH	Union	2023-11-18	40.1995699744267	-83.4719466876133
EPI_ISL_18741785|A/chicken/Ohio/23-036779-002/2023|H5N1|USA-OH|2023-11-18|domestic_avian|B3.6	USA	OH	Union	2023-11-18	40.1904905915365	-83.1723698167748
EPI_ISL_18698989|A/chicken/Utah/23-034218-001/2023|H5N1|USA-UT|2023-11-06|domestic_avian|B3.6	USA	UT	Utah	2023-11-06	39.9026781910685	-111.521160140726
EPI_ISL_19194247|A/turkey/Minnesota/23-038363-001/2023|H5N1|USA-MN|2023-12-02|domestic_avian|B3.6	USA	MN	Wadena	2023-12-02	46.7295914875123	-94.8878162251574
EPI_ISL_18698952|A/chicken/Oklahoma/23-033090-001/2023|H5N1|USA-OK|2023-10-27|domestic_avian|B3.6	USA	OK	Wagoner	2023-10-27	36.0141050631153	-95.6792035485539
EPI_ISL_18749404|A/chicken/South_Dakota/23-035815-001/2023|H5N1|USA-SD|2023-11-14|domestic_avian|B3.6	USA	SD	Walworth	2023-11-14	45.3418223696789	-99.7551626663943
EPI_ISL_19260829|A/chicken/Minnesota/23-039634-001-original/2023|H5N1|USA-MN|2023-12-13|domestic_avian|B3.6	USA	MN	Waseca	2023-12-13	44.1639633964504	-93.6819425573574
EPI_ISL_19159898|A/chicken/Arkansas/23-037636-002/2023|H5N1|USA-AR|2023-11-28|domestic_avian|B3.6	USA	AR	Washington	2023-11-28	36.1715942084792	-94.2251533494139
EPI_ISL_18691824|A/chicken/Colorado/23-030833-001/2023|H5N1|USA-CO|2023-10-11|domestic_avian|B3.6	USA	CO	Weld	2023-10-11	40.2577582937472	-104.290019864063
EPI_ISL_18698992|A/chicken/Montana/23-034346-005/2023|H5N1|USA-MT|2023-11-07|domestic_avian|B3.6	USA	MT	Wheatland	2023-11-07	46.6327861465396	-109.521737800881
EPI_ISL_18691817|A/chicken/North_Dakota/23-030824-001/2023|H5N1|USA-ND|2023-10-08|domestic_avian|B3.6	USA	ND	Williams	2023-10-08	48.4796611368051	-103.783085872153
EPI_ISL_17964905|A/red-tailed_hawk/Iowa/23-008517-001/2023|H5N1|USA-IA|2023-03-05|wild_avian|B3.6	USA	IA	Winneshiek	2023-03-05	43.4889720375876	-91.6732607593236
EPI_ISL_18698972|A/chicken/Minnesota/23-033671-001/2023|H5N1|USA-MN|2023-10-31|domestic_avian|B3.6	USA	MN	Wright	2023-10-31	45.2425979520468	-93.8222562615152
