# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Tue Jul 08 11:47:57 CEST 2025 [seed=1751968056805]
# A1_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
290000	-3499.4586057256547	-979.2457734267299	-2520.2128322989247	676.0	2.387378967171636E-4	8.856650448631542E-7	8.856650448631542E-7	1.005629511311658E-4	-0.005715968382586393	4188.830877348384	-36.89133070559994	-36.89133070559993	9944.34493134262	4846.063439744332	-2520.2128322989247
300000	-3686.940151680373	-967.5399134588225	-2719.400238221551	907.0	1.475084512919405E-4	1.8932363787951238E-5	1.8932363787951238E-5	6.86169187302563E-5	-0.18818317137336313	7028.160160724236	-1939.1672984602424	-1939.1672984602424	15108.70846322358	5417.438043241689	-2719.400238221551
310000	-3592.974800463069	-1040.2272736686646	-2552.7475267944046	56.0	2.1927118552698827E-4	9.505417484028096E-6	9.505417484028096E-6	8.522696229454589E-5	-0.06953315076632131	4582.71954917662	-511.11363533753996	-511.11363533753996	11790.380900974205	4690.430004025826	-2552.7475267944046
320000	-4282.1383141426395	-1069.5536819521903	-3212.5846321904487	784.0	2.3699250412188418E-4	2.5458412150540963E-5	2.5458412150540963E-5	1.0260525229750935E-4	-0.16325978184785547	4335.08914916786	-1075.622190848922	-1075.6221908489217	10012.9731183151	4656.808817331213	-3212.5846321904487
330000	-3313.55153100715	-928.8969525484167	-2384.6545784587333	4.0	2.6640839484235465E-4	1.2148615323830472E-5	1.2148615323830472E-5	1.3152177455223583E-4	-0.06490138993584679	3769.513376667687	-348.18848914619156	-348.1884891461916	7635.4657731292855	4418.821415185392	-2384.6545784587333
340000	-3413.7176686738926	-935.4541977732306	-2478.263470900662	583.0	2.4308946145041053E-4	2.5606746481787352E-5	2.5606746481787352E-5	1.0863515741403891E-4	-0.15757457231675245	4218.455023568502	-994.3457615810607	-994.3457615810605	9439.503603089783	4531.852003069834	-2478.263470900662
350000	-3565.452831244841	-984.4033742391833	-2581.0494570056576	931.0	1.9283663253335517E-4	8.864230894106984E-6	8.864230894106984E-6	8.703861380517998E-5	-0.06842114027391206	5210.127652176145	-530.6124773544165	-530.6124773544163	11543.19247045235	5177.550939317516	-2581.0494570056576
360000	-3644.4783062720303	-951.7274272015065	-2692.7508790705238	951.0	1.7693580032089322E-4	9.98516655181883E-6	9.98516655181883E-6	5.516994504108872E-5	-0.10106392950451583	5710.089855677304	-1033.464836557754	-1033.464836557754	18312.85707763576	5449.963775544005	-2692.7508790705238
370000	-3626.9624038614193	-980.3128659632869	-2646.6495378981326	65.0	2.4083846979400093E-4	1.0860091306404518E-5	1.0860091306404518E-5	5.256224490759366E-5	-0.09652361845861422	4191.209274183207	-865.9621650844523	-865.9621650844523	19203.98243939692	4855.467625737088	-2646.6495378981326
380000	-3558.791548432551	-919.0963541569653	-2639.6951942755854	660.0	1.7827252931290047E-4	1.5052422046480271E-5	1.5052422046480271E-5	7.376186930478972E-5	-0.13126478044805207	5707.736014414336	-1164.7651046349079	-1164.7651046349079	13794.831198426584	4885.156067352281	-2639.6951942755854
390000	-3587.726245638692	-936.1465764475596	-2651.5796691911323	223.0	1.7828581028699476E-4	7.650123231681977E-6	7.650123231681977E-6	6.407898864802817E-5	-0.07157349373838984	5637.852733409977	-673.0797267972895	-673.0797267972894	15686.09561514477	4947.223726171117	-2651.5796691911323
400000	-3594.7646964937762	-1007.8579781873568	-2586.9067183064194	137.0	2.0389411317776605E-4	2.600625450579272E-5	2.600625450579272E-5	9.685740620279743E-5	-0.18505850421308317	5078.425545476959	-1363.5594055437193	-1363.5594055437193	10690.571981313611	4608.6495908812	-2586.9067183064194
410000	-3648.9083444347702	-1007.4377872152073	-2641.470557219563	935.0	1.9186532937204406E-4	2.1052616740174987E-5	2.1052616740174987E-5	8.117145936029665E-5	-0.1686965323214224	5364.659337224019	-1391.377189202302	-1391.377189202302	12680.468465357604	4951.424502477295	-2641.470557219563
420000	-3633.946028227353	-1082.2780610177765	-2551.6679672095765	65.0	2.2051657995116183E-4	2.7654690313966878E-5	2.7654690313966878E-5	9.540217580140283E-5	-0.190664147309622	4705.878343323589	-1364.1157253135075	-1364.1157253135077	10877.364056100472	4606.672413194646	-2551.6679672095765
430000	-3722.212508574006	-981.5010183838067	-2740.711490190199	873.0	1.4617807526032974E-4	1.787237612338942E-5	1.787237612338942E-5	5.979723804428609E-5	-0.1911615809155406	7100.440813645668	-2122.2008409377804	-2122.2008409377804	17357.47010371815	4981.24961174947	-2740.711490190199
440000	-3579.6829783361322	-993.7975017494238	-2585.8854765867086	423.0	2.3162098991373866E-4	3.554527898697862E-5	3.554527898697862E-5	8.755636084000237E-5	-0.24960260831432038	4604.249480391382	-1869.1883803305705	-1869.1883803305702	12180.049652895554	5122.4973244458415	-2585.8854765867086
450000	-3604.57231149875	-1016.1785793149706	-2588.3937321837793	302.0	2.3011016126863072E-4	2.8011440472175115E-5	2.8011440472175115E-5	9.100127326120622E-5	-0.1935725672478027	4514.920230915376	-1389.754393017037	-1389.754393017037	11416.642704205276	4860.606376779653	-2588.3937321837793
460000	-3689.3277252271323	-910.669991725294	-2778.6577335018383	193.0	1.5512065879319992E-4	2.9868754610601913E-5	2.9868754610601913E-5	5.443742591163817E-5	-0.3250375262064313	7208.12905385454	-3954.9599251918876	-3954.959925191886	20539.724440961785	5353.711453357272	-2778.6577335018383
470000	-3728.3787595306144	-1020.3670460540892	-2708.011713476525	931.0	1.6197688934623626E-4	8.107368722578094E-6	8.107368722578094E-6	7.893249661909992E-5	-0.07170104381536627	6205.623596129017	-637.3962664595961	-637.3962664595961	12734.521896667768	5141.121518080863	-2708.011713476525
480000	-3674.9076526532162	-1023.3397392153191	-2651.567913437897	33.0	2.0218001516520277E-4	8.450845619612723E-6	8.450845619612723E-6	7.173281748261109E-5	-0.07017333405636235	4970.563805177452	-585.5822876352521	-585.5822876352522	14009.608165105143	5251.044041792005	-2651.567913437897
