label,isolate,country,admin1,admin2,collection_date,location
EPI_ISL_19194253|A/turkey/Ohio/23-038540-001/2023|H5N1|USA-OH|2023-12-05|domestic_avian|B3.6,23-038540-001,USA,OH,Darke,2023-12-05,USA_OH_Darke
EPI_ISL_19194254|A/turkey/Ohio/23-038540-002/2023|H5N1|USA-OH|2023-12-05|domestic_avian|B3.6,23-038540-002,USA,OH,Darke,2023-12-05,USA_OH_Darke
EPI_ISL_19224087|A/chicken/Ohio/23-039418-002-original/2023|H5N1|USA-OH|2023-12-12|domestic_avian|B3.6,23-039418-002-original,USA,OH,Darke,2023-12-12,USA_OH_Darke
EPI_ISL_19372806|A/turkey/Indiana/24-002432-002-original/2024|H5N1|USA-IN|2024-01-23|domestic_avian|B3.6,24-002432-002-original,USA,IN,Daviess,2024-01-23,USA_IN_Daviess
EPI_ISL_18749400|A/chicken/South_Dakota/23-036549-001/2023|H5N1|USA-SD|2023-11-16|domestic_avian|B3.6,23-036549-001,USA,SD,Day,2023-11-16,USA_SD_Day
EPI_ISL_18749457|A/chicken/Oregon/23-034934-001/2023|H5N1|USA-OR|2023-11-06|domestic_avian|B3.6,23-034934-001,USA,OR,Deschutes,2023-11-06,USA_OR_Deschutes
EPI_ISL_19372809|A/chicken/Florida/24-002738-001-original/2024|H5N1|USA-FL|2024-01-23|domestic_avian|B3.6,24-002738-001-original,USA,FL,DeSoto,2024-01-23,USA_FL_DeSoto
EPI_ISL_19159896|A/turkey/Minnesota/23-037474-001/2023|H5N1|USA-MN|2023-11-24|domestic_avian|B3.6,23-037474-001,USA,MN,Douglas,2023-11-24,USA_MN_Douglas
EPI_ISL_18749411|A/chicken/Florida/23-035663-001/2023|H5N1|USA-FL|2023-11-15|domestic_avian|B3.6,23-035663-001,USA,FL,Duval,2023-11-15,USA_FL_Duval
EPI_ISL_18749397|A/turkey/South_Dakota/23-036553-002/2023|H5N1|USA-SD|2023-11-16|domestic_avian|B3.6,23-036553-002,USA,SD,Edmunds,2023-11-16,USA_SD_Edmunds
EPI_ISL_19260832|A/pheasant/South_Dakota/23-039759-001-original/2023|H5N1|USA-SD|2023-12-14|domestic_avian|B3.6,23-039759-001-original,USA,SD,Edmunds,2023-12-14,USA_SD_Edmunds
EPI_ISL_19260836|A/pheasant/South_Dakota/23-040343-001-original/2023|H5N1|USA-SD|2023-12-18|domestic_avian|B3.6,23-040343-001-original,USA,SD,Edmunds,2023-12-18,USA_SD_Edmunds
EPI_ISL_19372799|A/pheasant/South_Dakota/24-001637-001-original/2024|H5N1|USA-SD|2024-01-16|domestic_avian|B3.6,24-001637-001-original,USA,SD,Edmunds,2024-01-16,USA_SD_Edmunds
EPI_ISL_18749460|A/domestic_goose/Texas/23-034913-001/2023|H5N1|USA-TX|2023-11-06|domestic_avian|B3.6,23-034913-001,USA,TX,Ellis,2023-11-06,USA_TX_Ellis
EPI_ISL_19131390|A/chicken/North_Dakota/23-037267-001/2023|H5N1|USA-ND|2023-11-25|domestic_avian|B3.6,23-037267-001,USA,ND,Emmons,2023-11-25,USA_ND_Emmons
EPI_ISL_18749406|A/domestic_goose/South_Dakota/23-035811-003/2023|H5N1|USA-SD|2023-11-15|domestic_avian|B3.6,23-035811-003,USA,SD,Fall_River,2023-11-15,USA_SD_Fall_River
EPI_ISL_18691835|A/domestic_duck/Montana/23-030959-002/2023|H5N1|USA-MT|2023-10-11|domestic_avian|B3.6,23-030959-002,USA,MT,Flathead,2023-10-11,USA_MT_Flathead
SRR28834884|A/chicken/OH/24-005334-001-original/2024|H5N1|USA-OH|2024-02-18|domestic_avian|B3.6,24-005334-001-original,USA,OH,Franklin,2024-02-18,USA_OH_Franklin
SRR28834962|A/chicken/OH/24-005334-002-original/2024|H5N1|USA-OH|2024-02-18|domestic_avian|B3.6,24-005334-002-original,USA,OH,Franklin,2024-02-18,USA_OH_Franklin
EPI_ISL_18749401|A/domestic_duck/California/23-036543-001/2023|H5N1|USA-CA|2023-11-15|domestic_avian|B3.6,23-036543-001,USA,CA,Fresno,2023-11-15,USA_CA_Fresno
EPI_ISL_18691735|A/chicken/Montana/23-030330-001/2023|H5N1|USA-MT|2023-10-07|domestic_avian|B3.6,23-030330-001,USA,MT,Glacier,2023-10-07,USA_MT_Glacier
EPI_ISL_18691740|A/chicken/Montana/23-030330-002/2023|H5N1|USA-MT|2023-10-07|domestic_avian|B3.6,23-030330-002,USA,MT,Glacier,2023-10-07,USA_MT_Glacier
EPI_ISL_18691842|A/chicken/North_Dakota/23-030961-001/2023|H5N1|USA-ND|2023-10-12|domestic_avian|B3.6,23-030961-001,USA,ND,Golden-Valley,2023-10-12,USA_ND_Golden-Valley
EPI_ISL_18698950|A/guinea_fowl/Oklahoma/23-033516-001/2023|H5N1|USA-OK|2023-10-31|domestic_avian|B3.6,23-033516-001,USA,OK,Grady,2023-10-31,USA_OK_Grady
EPI_ISL_18741794|A/chicken/Texas/23-036713-001/2023|H5N1|USA-TX|2023-11-20|domestic_avian|B3.6,23-036713-001,USA,TX,Grimes,2023-11-20,USA_TX_Grimes
EPI_ISL_18697724|A/chicken/Iowa/23-032138-001/2023|H5N1|USA-IA|2023-10-22|domestic_avian|B3.6,23-032138-001,USA,IA,Guthrie,2023-10-22,USA_IA_Guthrie
EPI_ISL_18698978|A/chicken/Iowa/23-033841-002/2023|H5N1|USA-IA|2023-11-02|domestic_avian|B3.6,23-033841-002,USA,IA,Hamilton,2023-11-02,USA_IA_Hamilton
EPI_ISL_19186561|A/turkey/South_Dakota/23-038305-001/2023|H5N1|USA-SD|2023-12-04|domestic_avian|B3.6,23-038305-001,USA,SD,Hamlin,2023-12-04,USA_SD_Hamlin
EPI_ISL_18697742|A/turkey/South_Dakota/23-032362-001/2023|H5N1|USA-SD|2023-10-24|domestic_avian|B3.6,23-032362-001,USA,SD,Hanson,2023-10-24,USA_SD_Hanson
EPI_ISL_19210881|A/chicken/Ohio/23-038542-001-original/2023|H5N1|USA-OH|2023-12-05|domestic_avian|B3.6,23-038542-001-original,USA,OH,Hardin,2023-12-05,USA_OH_Hardin
EPI_ISL_19430026|A/chicken/Florida/24-021103-002-original/2024|H5N1|USA-FL|2024-07-22|domestic_avian|B3.6,24-021103-002-original,USA,FL,Hendry,2024-07-22,USA_FL_Hendry
SRR28834943|A/Turkey/SD/24-007379-001-original/2024|H5N1|USA-SD|2024-03-08|domestic_avian|B3.6,24-007379-001-original,USA,SD,Hutchinson,2024-03-08,USA_SD_Hutchinson
EPI_ISL_18690639|A/turkey/South_Dakota/23-029852-001/2023|H5N1|USA-SD|2023-10-02|domestic_avian|B3.6,23-029852-001,USA,SD,Jerauld,2023-10-02,USA_SD_Jerauld
EPI_ISL_19186553|A/chicken/Arkansas/23-037987-001/2023|H5N1|USA-AR|2023-11-29|domestic_avian|B3.6,23-037987-001,USA,AR,Johnson,2023-11-29,USA_AR_Johnson
EPI_ISL_18749461|A/turkey/Minnesota/23-034904-001/2023|H5N1|USA-MN|2023-11-12|domestic_avian|B3.6,23-034904-001,USA,MN,Kandiyohi,2023-11-12,USA_MN_Kandiyohi
EPI_ISL_18695160|A/Muscovy_duck/Washington/23-031346-002/2023|H5N1|USA-WA|2023-10-16|wild_avian|B3.6,23-031346-002,USA,WA,King,2023-10-16,USA_WA_King
EPI_ISL_18741801|A/turkey/South_Dakota/23-036673-001/2023|H5N1|USA-SD|2023-11-19|domestic_avian|B3.6,23-036673-001,USA,SD,Kingsbury,2023-11-19,USA_SD_Kingsbury
EPI_ISL_19186556|A/chicken/South_Dakota/23-038240-001/2023|H5N1|USA-SD|2023-12-01|domestic_avian|B3.6,23-038240-001,USA,SD,Kingsbury,2023-12-01,USA_SD_Kingsbury
SRR28834938|A/chicken/OR/24-007557-001-original/2024|H5N1|USA-OR|2024-03-07|domestic_avian|B3.6,24-007557-001-original,USA,OR,Klamath,2024-03-07,USA_OR_Klamath
EPI_ISL_19210890|A/turkey/South_Dakota/23-038978-001-original/2023|H5N1|USA-SD|2023-12-08|domestic_avian|B3.6,23-038978-001-original,USA,SD,Lake,2023-12-08,USA_SD_Lake
EPI_ISL_18749452|A/turkey/North_Dakota/23-035082-001/2023|H5N1|USA-ND|2023-11-13|domestic_avian|B3.6,23-035082-001,USA,ND,LaMoure,2023-11-13,USA_ND_LaMoure
EPI_ISL_19260830|A/chicken/Idaho/23-039649-001-original/2023|H5N1|USA-ID|2023-12-13|domestic_avian|B3.6,23-039649-001-original,USA,ID,Latah,2023-12-13,USA_ID_Latah
EPI_ISL_18749445|A/chicken/Oregon/23-035545-002/2023|H5N1|USA-OR|2023-11-13|domestic_avian|B3.6,23-035545-002,USA,OR,Linn,2023-11-13,USA_OR_Linn
EPI_ISL_18698960|A/chicken/Arkansas/23-033113-002/2023|H5N1|USA-AR|2023-10-30|domestic_avian|B3.6,23-033113-002,USA,AR,Madison,2023-10-30,USA_AR_Madison
EPI_ISL_19194249|A/turkey/Arkansas/23-038491-003/2023|H5N1|USA-AR|2023-12-05|domestic_avian|B3.6,23-038491-003,USA,AR,Madison,2023-12-05,USA_AR_Madison
EPI_ISL_19288900|A/chicken/California/23-040996-002-original/2023|H5N1|USA-CA|2023-12-23|domestic_avian|B3.6,23-040996-002-original,USA,CA,Marin,2023-12-23,USA_CA_Marin
EPI_ISL_18749456|A/chicken/Oregon/23-034937-001/2023|H5N1|USA-OR|2023-11-06|domestic_avian|B3.6,23-034937-001,USA,OR,Marion,2023-11-06,USA_OR_Marion
EPI_ISL_18749446|A/chicken/Oregon/23-035544-004/2023|H5N1|USA-OR|2023-11-14|domestic_avian|B3.6,23-035544-004,USA,OR,Marion,2023-11-14,USA_OR_Marion
EPI_ISL_18833040|A/chicken/North_Dakota/23-034577-001/2023|H5N1|USA-ND|2023-11-08|domestic_avian|B3.6,23-034577-001,USA,ND,McIntosh,2023-11-08,USA_ND_McIntosh
EPI_ISL_18695152|A/turkey/South_Dakota/23-031328-001/2023|H5N1|USA-SD|2023-10-14|domestic_avian|B3.6,23-031328-001,USA,SD,McPherson,2023-10-14,USA_SD_McPherson
EPI_ISL_18698967|A/turkey/South_Dakota/23-033623-002/2023|H5N1|USA-SD|2023-11-02|domestic_avian|B3.6,23-033623-002,USA,SD,McPherson,2023-11-02,USA_SD_McPherson
EPI_ISL_18699005|A/turkey/South_Dakota/23-034372-002/2023|H5N1|USA-SD|2023-11-07|domestic_avian|B3.6,23-034372-002,USA,SD,McPherson,2023-11-07,USA_SD_McPherson
EPI_ISL_19131387|A/turkey/South_Dakota/23-037251-002/2023|H5N1|USA-SD|2023-11-24|domestic_avian|B3.6,23-037251-002,USA,SD,McPherson,2023-11-24,USA_SD_McPherson
EPI_ISL_19175595|A/turkey/South_Dakota/23-037957-002/2023|H5N1|USA-SD|2023-11-30|domestic_avian|B3.6,23-037957-002,USA,SD,McPherson,2023-11-30,USA_SD_McPherson
EPI_ISL_19224084|A/chicken/Kansas/23-039162-001-original/2023|H5N1|USA-KS|2023-12-11|domestic_avian|B3.6,23-039162-001-original,USA,KS,McPherson,2023-12-11,USA_KS_McPherson
EPI_ISL_18698956|A/turkey/Minnesota/23-033106-001/2023|H5N1|USA-MN|2023-10-27|domestic_avian|B3.6,23-033106-001,USA,MN,Meeker,2023-10-27,USA_MN_Meeker
EPI_ISL_19239895|A/chicken/California/23-039242-001-original/2023|H5N1|USA-CA|2023-12-11|domestic_avian|B3.6,23-039242-001-original,USA,CA,Merced,2023-12-11,USA_CA_Merced
EPI_ISL_18914524|A/domestic_goose/California/24-000492-001/2024|H5N1|USA-CA|2024-01-03|domestic_avian|B3.6,24-000492-001,USA,CA,Merced,2024-01-03,USA_CA_Merced
EPI_ISL_19372825|A/chicken/Florida/24-004649-001-original/2024|H5N1|USA-FL|2024-02-07|domestic_avian|B3.6,24-004649-001-original,USA,FL,Miami-Dade,2024-02-07,USA_FL_Miami-Dade
EPI_ISL_19387859|A/chicken/Florida/24-010928-001-original/2024|H5N1|USA-FL|2024-04-10|domestic_avian|B3.6,24-010928-001-original,USA,FL,Miami-Dade,2024-04-10,USA_FL_Miami-Dade
EPI_ISL_19430022|A/chicken/Florida/24-020698-001-original/2024|H5N1|USA-FL|2024-07-16|domestic_avian|B3.6,24-020698-001-original,USA,FL,Miami-Dade,2024-07-16,USA_FL_Miami-Dade
EPI_ISL_19210884|A/chicken/Iowa/23-038644-001-original/2023|H5N1|USA-IA|2023-12-05|domestic_avian|B3.6,23-038644-001-original,USA,IA,Mills,2023-12-05,USA_IA_Mills
EPI_ISL_19372793|A/pheasant/Kansas/24-001018-001-original/2024|H5N1|USA-KS|2024-01-10|domestic_avian|B3.6,24-001018-001-original,USA,KS,Mitchell,2024-01-10,USA_KS_Mitchell
EPI_ISL_18833042|A/chicken/Colorado/23-034666-001/2023|H5N1|USA-CO|2023-11-08|domestic_avian|B3.6,23-034666-001,USA,CO,Montrose,2023-11-08,USA_CO_Montrose
EPI_ISL_19159891|A/chicken/Colorado/23-037463-001/2023|H5N1|USA-CO|2023-11-27|domestic_avian|B3.6,23-037463-001,USA,CO,Morgan,2023-11-27,USA_CO_Morgan
EPI_ISL_19273328|A/turkey/Michigan/23-039966-002-original/2023|H5N1|USA-MI|2023-12-17|domestic_avian|B3.6,23-039966-002-original,USA,MI,Muskegon,2023-12-17,USA_MI_Muskegon
EPI_ISL_19159895|A/turkey/Minnesota/23-037473-001/2023|H5N1|USA-MN|2023-11-24|domestic_avian|B3.6,23-037473-001,USA,MN,Otter_Tail,2023-11-24,USA_MN_Otter_Tail
EPI_ISL_19159899|A/turkey/Minnesota/23-038114-001/2023|H5N1|USA-MN|2023-12-02|domestic_avian|B3.6,23-038114-001,USA,MN,Otter_Tail,2023-12-02,USA_MN_Otter_Tail
EPI_ISL_19372820|A/chicken/Idaho/24-004163-001-original/2024|H5N1|USA-ID|2024-02-07|domestic_avian|B3.6,24-004163-001-original,USA,ID,Owyhee,2024-02-07,USA_ID_Owyhee
EPI_ISL_18698945|A/king_vulture/Arizona/23-033233-001/2023|H5N1|USA-AZ|2023-10-24|wild_avian|B3.6,23-033233-001,USA,AZ,Pima,2023-10-24,USA_AZ_Pima
EPI_ISL_18697736|A/guinea_fowl/Minnesota/23-032247-002/2023|H5N1|USA-MN|2023-10-20|domestic_avian|B3.6,23-032247-002,USA,MN,Pine,2023-10-20,USA_MN_Pine
EPI_ISL_19372812|A/guinea_fowl/California/24-003250-002-original/2024|H5N1|USA-CA|2024-01-18|domestic_avian|B3.6,24-003250-002-original,USA,CA,Placer,2024-01-18,USA_CA_Placer
EPI_ISL_18697726|A/turkey/Iowa/23-032139-001/2023|H5N1|USA-IA|2023-10-22|domestic_avian|B3.6,23-032139-001,USA,IA,Pocahontas,2023-10-22,USA_IA_Pocahontas
EPI_ISL_19736786|A/bald_eagle/Virginia/014128-001/2024|H5N1|USA-VA|2024-03-11|wild_avian|B3.6,014128-001,USA,VA,Quantico,2024-03-11,USA_VA_Quantico
EPI_ISL_18695300|A/turkey/Minnesota/23-031508-001/2023|H5N1|USA-MN|2023-10-16|domestic_avian|B3.6,23-031508-001,USA,MN,Redwood,2023-10-16,USA_MN_Redwood
EPI_ISL_18749463|A/turkey/Minnesota/23-034899-001/2023|H5N1|USA-MN|2023-11-12|domestic_avian|B3.6,23-034899-001,USA,MN,Redwood,2023-11-12,USA_MN_Redwood
EPI_ISL_19224088|A/chicken/Kansas/23-039580-008-original/2023|H5N1|USA-KS|2023-12-13|domestic_avian|B3.6,23-039580-008-original,USA,KS,Rice,2023-12-13,USA_KS_Rice
EPI_ISL_18699001|A/turkey/South_Dakota/23-034369-001/2023|H5N1|USA-SD|2023-11-07|domestic_avian|B3.6,23-034369-001,USA,SD,Roberts,2023-11-07,USA_SD_Roberts
EPI_ISL_18914526|A/chicken/California/24-000494-002/2024|H5N1|USA-CA|2024-01-04|domestic_avian|B3.6,24-000494-002,USA,CA,Sacramento,2024-01-04,USA_CA_Sacramento
EPI_ISL_19210891|A/domestic_goose/Missouri/23-039017-001-original/2023|H5N1|USA-MO|2023-12-07|domestic_avian|B3.6,23-039017-001-original,USA,MO,Saint_Louis,2023-12-07,USA_MO_Saint_Louis
EPI_ISL_18749440|A/domestic_goose/Florida/23-035656-001/2023|H5N1|USA-FL|2023-11-14|domestic_avian|B3.6,23-035656-001,USA,FL,Saint_Lucie,2023-11-14,USA_FL_Saint_Lucie
EPI_ISL_19224079|A/Muscovy_duck/California/23-039033-001-original/2023|H5N1|USA-CA|2023-12-08|wild_avian|B3.6,23-039033-001-original,USA,CA,San_Joaquin,2023-12-08,USA_CA_San_Joaquin
EPI_ISL_18749394|A/chicken/New_Mexico/23-036561-001/2023|H5N1|USA-NM|2023-11-14|domestic_avian|B3.6,23-036561-001,USA,NM,San_Juan,2023-11-14,USA_NM_San_Juan
EPI_ISL_18691762|A/turkey/Utah/23-030331-002/2023|H5N1|USA-UT|2023-10-05|domestic_avian|B3.6,23-030331-002,USA,UT,Sanpete,2023-10-05,USA_UT_Sanpete
EPI_ISL_19260827|A/chicken/Arkansas/23-039417-006-original/2023|H5N1|USA-AR|2023-12-12|domestic_avian|B3.6,23-039417-006-original,USA,AR,Scott,2023-12-12,USA_AR_Scott
EPI_ISL_19159901|A/chicken/Kansas/23-038155-002/2023|H5N1|USA-KS|2023-12-04|domestic_avian|B3.6,23-038155-002,USA,KS,Shawnee,2023-12-04,USA_KS_Shawnee
EPI_ISL_18914531|A/chicken/Minnesota/24-000764-001/2024|H5N1|USA-MN|2024-01-04|domestic_avian|B3.6,24-000764-001,USA,MN,Sherburne,2024-01-04,USA_MN_Sherburne
EPI_ISL_19131447|A/chicken/Iowa/23-037208-002/2023|H5N1|USA-IA|2023-11-22|domestic_avian|B3.6,23-037208-002,USA,IA,Sioux,2023-11-22,USA_IA_Sioux
EPI_ISL_18737542|A/Pekin_duck/California/23-037131-002/2023|H5N1|USA-CA|2023-11-22|domestic_avian|B3.6,23-037131-002,USA,CA,Sonoma,2023-11-22,USA_CA_Sonoma
EPI_ISL_19210883|A/domestic_duck/California/23-038546-002-original/2023|H5N1|USA-CA|2023-12-04|domestic_avian|B3.6,23-038546-002-original,USA,CA,Sonoma,2023-12-04,USA_CA_Sonoma
EPI_ISL_19260834|A/chicken/California/23-039773-001-original/2023|H5N1|USA-CA|2023-12-15|domestic_avian|B3.6,23-039773-001-original,USA,CA,Sonoma,2023-12-15,USA_CA_Sonoma
EPI_ISL_19186557|A/turkey/South_Dakota/23-038246-001/2023|H5N1|USA-SD|2023-12-03|domestic_avian|B3.6,23-038246-001,USA,SD,Spink,2023-12-03,USA_SD_Spink
EPI_ISL_19372794|A/pheasant/South_Dakota/24-001107-001-original/2024|H5N1|USA-SD|2024-01-10|domestic_avian|B3.6,24-001107-001-original,USA,SD,Spink,2024-01-10,USA_SD_Spink
EPI_ISL_19175605|A/chicken/California/23-038158-003/2023|H5N1|USA-CA|2023-12-01|domestic_avian|B3.6,23-038158-003,USA,CA,Stanislaus,2023-12-01,USA_CA_Stanislaus
EPI_ISL_19239887|A/chicken/California/23-038717-005-original/2023|H5N1|USA-CA|2023-12-06|domestic_avian|B3.6,23-038717-005-original,USA,CA,Stanislaus,2023-12-06,USA_CA_Stanislaus
EPI_ISL_18749410|A/turkey/Minnesota/23-035616-001/2023|H5N1|USA-MN|2023-11-14|domestic_avian|B3.6,23-035616-001,USA,MN,Stearns,2023-11-14,USA_MN_Stearns
SRR28834916|A/chicken/MN/24-005907-001-original/2024|H5N1|USA-MN|2024-02-24|domestic_avian|B3.6,24-005907-001-original,USA,MN,Stevens,2024-02-24,USA_MN_Stevens
EPI_ISL_19224078|A/mallard/Georgia/23-036743-002-original/2023|H5N1|USA-GA|2023-11-19|wild_avian|B3.6,23-036743-002-original,USA,GA,Sumter,2023-11-19,USA_GA_Sumter
EPI_ISL_18698990|A/chicken/Montana/23-034345-002/2023|H5N1|USA-MT|2023-11-06|domestic_avian|B3.6,23-034345-002,USA,MT,Sweet_Grass,2023-11-06,USA_MT_Sweet_Grass
EPI_ISL_18749409|A/turkey/Minnesota/23-035802-003/2023|H5N1|USA-MN|2023-11-15|domestic_avian|B3.6,23-035802-003,USA,MN,Swift,2023-11-15,USA_MN_Swift
EPI_ISL_18749475|A/chicken/Iowa/23-034842-002/2023|H5N1|USA-IA|2023-11-09|domestic_avian|B3.6,23-034842-002,USA,IA,Taylor,2023-11-09,USA_IA_Taylor
EPI_ISL_19288893|A/turkey/Minnesota/23-040874-001-original/2023|H5N1|USA-MN|2023-12-24|domestic_avian|B3.6,23-040874-001-original,USA,MN,Todd,2023-12-24,USA_MN_Todd
EPI_ISL_18741782|A/turkey/Wisconsin/23-036896-001/2023|H5N1|USA-WI|2023-11-20|domestic_avian|B3.6,23-036896-001,USA,WI,Trempealeau,2023-11-20,USA_WI_Trempealeau
EPI_ISL_19131446|A/turkey/Wisconsin/23-037129-002/2023|H5N1|USA-WI|2023-11-22|domestic_avian|B3.6,23-037129-002,USA,WI,Trempealeau,2023-11-22,USA_WI_Trempealeau
EPI_ISL_19372824|A/chicken/Idaho/24-004368-003-original/2024|H5N1|USA-ID|2024-02-09|domestic_avian|B3.6,24-004368-003-original,USA,ID,Twin_Falls,2024-02-09,USA_ID_Twin_Falls
EPI_ISL_18697719|A/chicken/Oregon/23-031852-001/2023|H5N1|USA-OR|2023-10-17|domestic_avian|B3.6,23-031852-001,USA,OR,Union,2023-10-17,USA_OR_Union
EPI_ISL_18697737|A/chicken/Oregon/23-032327-001/2023|H5N1|USA-OR|2023-10-20|domestic_avian|B3.6,23-032327-001,USA,OR,Union,2023-10-20,USA_OR_Union
EPI_ISL_18741784|A/chicken/Ohio/23-036779-001/2023|H5N1|USA-OH|2023-11-18|domestic_avian|B3.6,23-036779-001,USA,OH,Union,2023-11-18,USA_OH_Union
EPI_ISL_18741785|A/chicken/Ohio/23-036779-002/2023|H5N1|USA-OH|2023-11-18|domestic_avian|B3.6,23-036779-002,USA,OH,Union,2023-11-18,USA_OH_Union
EPI_ISL_18698989|A/chicken/Utah/23-034218-001/2023|H5N1|USA-UT|2023-11-06|domestic_avian|B3.6,23-034218-001,USA,UT,Utah,2023-11-06,USA_UT_Utah
EPI_ISL_19194247|A/turkey/Minnesota/23-038363-001/2023|H5N1|USA-MN|2023-12-02|domestic_avian|B3.6,23-038363-001,USA,MN,Wadena,2023-12-02,USA_MN_Wadena
EPI_ISL_18698952|A/chicken/Oklahoma/23-033090-001/2023|H5N1|USA-OK|2023-10-27|domestic_avian|B3.6,23-033090-001,USA,OK,Wagoner,2023-10-27,USA_OK_Wagoner
EPI_ISL_18749404|A/chicken/South_Dakota/23-035815-001/2023|H5N1|USA-SD|2023-11-14|domestic_avian|B3.6,23-035815-001,USA,SD,Walworth,2023-11-14,USA_SD_Walworth
EPI_ISL_19260829|A/chicken/Minnesota/23-039634-001-original/2023|H5N1|USA-MN|2023-12-13|domestic_avian|B3.6,23-039634-001-original,USA,MN,Waseca,2023-12-13,USA_MN_Waseca
EPI_ISL_19159898|A/chicken/Arkansas/23-037636-002/2023|H5N1|USA-AR|2023-11-28|domestic_avian|B3.6,23-037636-002,USA,AR,Washington,2023-11-28,USA_AR_Washington
EPI_ISL_18691824|A/chicken/Colorado/23-030833-001/2023|H5N1|USA-CO|2023-10-11|domestic_avian|B3.6,23-030833-001,USA,CO,Weld,2023-10-11,USA_CO_Weld
EPI_ISL_18698992|A/chicken/Montana/23-034346-005/2023|H5N1|USA-MT|2023-11-07|domestic_avian|B3.6,23-034346-005,USA,MT,Wheatland,2023-11-07,USA_MT_Wheatland
EPI_ISL_18691817|A/chicken/North_Dakota/23-030824-001/2023|H5N1|USA-ND|2023-10-08|domestic_avian|B3.6,23-030824-001,USA,ND,Williams,2023-10-08,USA_ND_Williams
EPI_ISL_17964905|A/red-tailed_hawk/Iowa/23-008517-001/2023|H5N1|USA-IA|2023-03-05|wild_avian|B3.6,23-008517-001,USA,IA,Winneshiek,2023-03-05,USA_IA_Winneshiek
EPI_ISL_18698972|A/chicken/Minnesota/23-033671-001/2023|H5N1|USA-MN|2023-10-31|domestic_avian|B3.6,23-033671-001,USA,MN,Wright,2023-10-31,USA_MN_Wright
