state	joint	prior	likelihood	flyway.clock.rate	flyway.meanRate	flyway.rates.Atlantic.Central	flyway.rates.Atlantic.Mississippi	flyway.rates.Atlantic.Pacific	flyway.rates.Central.Mississippi	flyway.rates.Central.Pacific	flyway.rates.Mississippi.Pacific	flyway.rates.Central.Atlantic	flyway.rates.Mississippi.Atlantic	flyway.rates.Pacific.Atlantic	flyway.rates.Mississippi.Central	flyway.rates.Pacific.Central	flyway.rates.Pacific.Mississippi	flyway.indicators.Atlantic.Central	flyway.indicators.Atlantic.Mississippi	flyway.indicators.Atlantic.Pacific	flyway.indicators.Central.Mississippi	flyway.indicators.Central.Pacific	flyway.indicators.Mississippi.Pacific	flyway.indicators.Central.Atlantic	flyway.indicators.Mississippi.Atlantic	flyway.indicators.Pacific.Atlantic	flyway.indicators.Mississippi.Central	flyway.indicators.Pacific.Central	flyway.indicators.Pacific.Mississippi	flyway.nonZeroRates	flyway.branchRates	c_flyway.count[1]	c_allTransitions[1]
72800000	-770.3262861332882	-112.7218778815794	-657.6044082517088	0.5471630407657342	0.5471630407657356	1.3598586983157661	0.08394606159289027	3.1328748639553003	1.804403110330883	2.7015008519673223	1.7339863876183017	0.5067100783659018	1.3304383443540386	0.6456166212054454	0.45707227232218056	0.18293731959404033	0.10883397897211525	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	226.0	217.0
72900000	-773.4713346592584	-122.41719131594691	-651.0541433433116	0.6163579360871021	0.6163579360871021	0.24930475742693037	0.3186700876398491	0.3796497245256368	2.9572729873605486	2.541308600268147	0.271461817720123	0.5839076280311503	1.1709902143364834	0.3565624430059864	0.24919412109960087	2.0315233775325607	0.16560112837111982	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0	0.0	226.0	230.0
73000000	-762.2782225856632	-125.32647266057424	-636.951749925089	0.6494104623132991	0.6494104623132988	0.3204510075768692	0.1057096717110572	5.321487574406626	0.7205034915956854	0.050393392529240924	2.570673303831798	0.43497530682384994	0.4737348522761952	0.11612697263829772	0.28477606140263106	0.9459974876916201	0.29744427110819754	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	219.0	220.0
73100000	-771.2527110037482	-107.85075043542723	-663.401960568321	0.5369818171307827	0.5369818171307836	1.4482208582431588	0.39464473199569033	4.069328835898116	2.5879223186724736	3.190936716273178	0.6142923749137278	0.7405093049247524	1.5012996802221652	1.2652444676300239	0.5678126328430922	0.25209904033162417	0.5549596019173749	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	218.0	219.0
73200000	-775.4303348829683	-107.89566879688678	-667.5346660860815	0.5448910233763852	0.5448910233763857	2.7882627868183056	0.47566770971013717	0.044219424688726625	2.8820940616917254	2.605853822841709	0.29285337709376286	0.7997878703661375	1.5754560418572543	0.5803889735791726	0.7383024436854768	0.23320675072077307	0.7706397456604667	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	225.0	222.0
73300000	-762.4339227495851	-133.18467691784872	-629.2492458317364	0.653960712327948	0.6539607123279475	1.0552110261019947	0.34762970183985376	1.0290523716671984	1.6276735259169097	0.25272510586165764	2.397257023449357	0.9279430772466937	1.9140440426040182	0.37558142451640014	0.9181207048760247	2.8472181556705065	0.9919892273140287	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	219.0	220.0
73400000	-770.5935468075986	-127.58447902397558	-643.0090677836231	0.6455488173974964	0.6455488173974981	0.12604294678586925	0.363468729607111	1.2185601853216064	1.7295220118038799	0.07549027708521935	0.1674333232614537	0.5994769408697481	0.933958445633356	0.5026629605524124	0.3484635539841584	2.5160738437793495	0.6623427988933988	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	224.0	218.0
73500000	-763.2191706504289	-130.30001524443944	-632.9191554059894	0.6460901557113035	0.6460901557113046	2.7980356986084787	0.1958575292115295	0.388935610689463	2.2005616187103514	0.277222046024864	1.6800730531834738	1.1567480567574715	0.985712805894454	0.280350650056066	0.7027527180342689	3.241692900642548	1.4677399397494801	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	211.0	212.0
73600000	-767.65836990189	-127.618812138813	-640.0395577630769	0.6227034675905273	0.6227034675905277	0.4101376721503036	0.11079025094088532	3.5913268923839263	1.2667225710443264	0.07904380907838059	0.11821008417722284	1.0394485657439196	0.9785358930950915	0.3920405324315635	0.3883234982524535	1.746036787874731	0.4140172469596495	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	227.0	231.0
73700000	-771.814035114646	-118.01901227647359	-653.7950228381724	0.592092802220533	0.5920928022205333	0.04467353028213919	0.07994434147854829	0.8194449436392295	1.819645716234512	0.32129484967019334	0.22927277396016035	1.5093235197149788	2.1317628956443686	0.6101060391666681	0.6949769886828597	3.4563140812585322	1.46789978542191	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	206.0	211.0
73800000	-755.2789644317716	-113.4590643421547	-641.8199000896169	0.5692538111638719	0.5692538111638717	0.24373684285787683	0.21596647076366376	0.07127213064057353	1.501790783785142	0.19405395017677024	1.39502411428706	0.44755794724547443	1.2033496002785762	0.29508878715455394	0.731103128277517	2.4102308639294883	0.9213474626673354	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	209.0	212.0
73900000	-771.4158179784908	-120.39490389254003	-651.0209140859508	0.5835755080951646	0.5835755080951653	1.5621644337707423	0.44860079956486587	1.6802416261846105	1.7736193881097444	0.3951766245678019	3.0466697690207405	0.9150706307436005	0.9453820280263247	0.3959472605605996	0.8037346672954142	2.6032771677294413	1.0891685372172606	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	218.0	220.0
74000000	-767.9264355771703	-134.8633576457246	-633.0630779314457	0.6988990323015731	0.6988990323015737	1.3107848878138506	0.1387289890275737	0.2018464876308338	2.342620644877734	0.24708809925545552	0.17783630061966582	1.0650608946042324	1.768820433681977	0.1943768512305534	0.9510668388681218	3.1957796683749167	0.9958014537093535	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	219.0	217.0
74100000	-773.6691456783785	-120.0649097410571	-653.6042359373214	0.6238751538091615	0.6238751538091598	0.1987819259772817	0.18336824431980406	2.1001125545107824	1.119174106312727	0.16322347700051126	1.094427024846118	0.341440819581276	0.9719572588971179	0.9200124166393786	0.39388256618551093	1.0889959804472609	1.0162656783925756	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	216.0	214.0
74200000	-765.123037326654	-114.07119044170067	-651.0518468849533	0.6058332804471028	0.6058332804471018	0.026264285095843793	0.10918997878794504	1.8809664166485127	1.503439900414272	0.11041909079919558	0.322601841815294	0.33326502393374124	0.8770963578584791	0.35307256827762507	0.4401956159750386	2.6744500749404048	0.6791885129105204	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	213.0	211.0
74300000	-774.6319499594789	-119.95833118114717	-654.6736187783317	0.5899032132383532	0.589903213238354	0.4104076426293288	0.23180876579356777	1.9253904951492007	1.204721193749224	0.06277116288190267	0.6165627717779033	0.5922352515124216	1.2014233686797562	0.12026739813461876	0.36026013044994426	3.2842165669911436	0.9540800936448278	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	218.0	218.0
74400000	-754.7694917536813	-125.1121962102733	-629.657295543408	0.6341954668539072	0.634195466853907	1.4747434810576452	0.2738962914839893	1.7549203120408174	1.9049139544010742	0.11025423551352313	0.1527626631877858	0.45274815549907316	1.7145774971373802	0.20905045695930674	0.731271040288348	3.0840277827866394	1.135099045214417	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	214.0	224.0
74500000	-769.7334478457769	-135.56872688384948	-634.1647209619275	0.65246899357704	0.6524689935770409	0.6661493709177638	0.3267074172665934	2.799848322175701	2.4445280090141623	0.259053741368248	0.035458103167009536	1.1511093577704972	1.6298868293869846	0.5033714552049106	0.7294556928019954	3.822136225331199	1.5359856095510265	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	208.0	212.0
74600000	-767.5724334480715	-118.01220847746828	-649.5602249706031	0.5757881335299225	0.5757881335299213	0.24838008159899588	0.1774378177033143	1.584476592904566	3.0390884408805747	3.702951351523627	1.3965799423897545	0.6744190184023536	1.8488202405656229	1.6744105444043056	0.47702632726491745	0.16611239342775935	0.47532440060886827	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	221.0	225.0
74700000	-777.1514536488212	-115.7003936589133	-661.4510599899079	0.5731407349344008	0.5731407349344019	0.1580544429148897	0.21946536824502286	0.7384098438213467	1.8743883999802293	0.12540757297643906	0.36823083722794614	1.0151630188766274	2.058095459919919	0.4488372917027879	0.48507170459841936	2.920034623527896	1.5433002965225817	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	221.0	220.0
74800000	-763.060883337157	-109.40772770573683	-653.6531556314201	0.5816597927654339	0.581659792765434	0.34381198616270986	0.20593580738205985	2.3089225226534063	1.9098712514484804	2.1113869461022627	0.424471391250959	0.5567358744991336	1.0175529358574276	0.11448811815389165	0.4508183380540056	0.2778869543269213	0.22998023962522776	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	218.0	216.0
74900000	-763.0726575354271	-111.66354537130736	-651.4091121641197	0.5742343647312084	0.5742343647312085	0.1965120342886986	0.08822719182068971	0.021004310695343528	1.877090507135058	2.8725401008784552	0.6619116088380386	0.5774181921415822	1.6451902916314087	1.1004977343609623	0.25204421558536266	0.28386720216070843	0.4833679384418537	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	224.0	221.0
75000000	-766.1285864528508	-102.54522081427136	-663.5833656385794	0.5245819183990236	0.5245819183990236	0.771472162661883	0.49420800691199435	1.159058940638548	3.137145875944928	3.276515892904902	0.02585593094053478	0.8511980539712972	1.4032421631420062	0.3379368742684085	0.4229005324747525	0.4819909661857109	0.0143976874009917	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	214.0	214.0
75100000	-777.7553958618269	-129.37834020882272	-648.3770556530042	0.606392177243198	0.6063921772431988	0.022566346594111265	0.2951872063060612	0.40568575037037063	2.5896408803996738	0.13752811514534305	0.767382527425602	0.9459548462927185	2.247037386941085	0.6910071320346407	1.293350345575365	5.252619128264224	1.2901774848533045	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	228.0	231.0
75200000	-769.568621963908	-129.44620215402156	-640.1224198098864	0.6555443282065122	0.6555443282065125	1.1605314044126105	0.17768566356089713	0.48567177229939984	1.4575757009184205	0.02801976437843163	0.3917162363722396	0.8424187843417449	1.0486533392424706	0.1752443200380567	0.5367795828634716	3.281534093792642	1.2249456773795153	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	207.0	208.0
75300000	-771.2642265347775	-121.05520923615722	-650.2090172986203	0.6006922736294781	0.6006922736294791	2.006118558750335	0.14070401555412188	0.3085259287040163	1.4291928936638527	0.14763082967910182	0.11328466065614448	0.9575626984950436	0.9740826249326169	0.3241007999902935	0.521716680869623	2.098740669151367	0.7287961557495577	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	237.0	234.0
75400000	-757.5237442915952	-112.17278864997839	-645.3509556416168	0.5729194291193384	0.5729194291193385	0.911852866217354	0.1358534615307161	0.6059533551228216	0.664709149120198	0.12101061953550708	0.7072141667351933	0.2961460134445593	0.5295065496923645	0.1254752013392487	0.13082404291147925	1.0464921729323866	0.26861071284209564	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	207.0	201.0
75500000	-763.2669300061318	-125.56756076804339	-637.6993692380885	0.6469565731605009	0.6469565731605006	1.8449548780530634	0.16925549325840283	0.8438976491736957	1.3889911181181256	0.27279713389975896	1.8191949422979652	0.32892533727764245	0.7884829585746954	0.12180379153168891	0.35444419566006485	1.5248769211588493	0.6002818340998991	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	214.0	213.0
75600000	-775.2781810236972	-122.6980606114465	-652.5801204122507	0.6014917887848346	0.6014917887848348	0.2334248571146863	0.35531907742258023	0.15714659631195155	2.2817035581043497	0.28891940913295633	0.4201860583000271	0.5864716957238273	1.6911163048732134	0.6967780998020532	0.9899494645735499	3.7547862076108767	2.2489342837036723	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	217.0	221.0
75700000	-780.5462936670077	-107.16672173588518	-673.3795719311225	0.5271324007300305	0.5271324007300303	0.33775889163898726	0.11450692434141259	3.746974241269145	0.9667172171693493	0.26179024198703243	2.7362961234370804	1.3154163055800148	1.3075636492458667	0.10033117313827777	1.1894365430947578	2.0422006099754726	1.116027502610106	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	213.0	216.0
75800000	-765.3671731154465	-124.05773961491843	-641.309433500528	0.628691839227397	0.6286918392273961	1.0526132098901972	0.36858955816994515	0.1720705778653077	1.9431880631351757	0.18410063350913994	2.491751672705294	0.6103716313960414	1.5642719532021656	0.1479677282731011	0.8282295982872269	3.3537200583955316	0.8632903064751661	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	222.0	223.0
75900000	-771.924489705761	-143.25412256631955	-628.6703671394414	0.6942446682915321	0.6942446682915321	0.18987100445282526	0.6385670994704198	2.0583052312684598	3.105816354825225	0.514868574257564	0.648158125612451	1.1695321981319011	1.6668997594856254	0.5382210542861683	0.9454685145265652	4.508915893270093	0.8285955964131906	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	223.0	224.0
76000000	-768.3665701298805	-124.219803110746	-644.1467670191346	0.6618622306245503	0.6618622306245501	0.13716311455931576	0.20818512242333448	1.177898622504196	1.4326920030923045	0.06442760248622695	0.2724397234597616	0.4472341756687934	0.9298035582796744	0.2059564186607629	0.4393877972468022	2.0002350493638525	0.6148105568146071	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	231.0	225.0
76100000	-766.6818216396401	-123.72196710605662	-642.9598545335836	0.6225264736947214	0.6225264736947218	0.014956992279660178	0.22130083407191128	1.256670187041118	2.7740923146649092	0.44111317741421974	0.39457956763346075	0.8127040582493289	1.5718890134005894	0.06387403374563916	0.5385907736089396	3.6868505453739395	0.6583982829090991	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	220.0	218.0
76200000	-766.6577280663175	-120.62462848569211	-646.0330995806254	0.6192732318281106	0.6192732318281121	0.03218608485372455	0.14407892069406142	0.4299008959911613	1.1634603888963975	0.025167480359058112	2.07314079868469	0.9989559638015558	1.2965582737673644	0.22246869245379733	0.6605624288285058	1.894550486497901	0.6201060716080851	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	229.0	216.0
76300000	-767.3872478232779	-127.11468606519259	-640.2725617580853	0.6161752123299115	0.61617521232991	2.1357100733499905	0.21475916971068548	3.4232810646510763	1.312082194729757	0.11500990580941123	2.5307694157576566	0.9728270881823657	1.274339443887405	0.6301441548994676	0.6609096854994817	2.120955937612857	0.5958198382765904	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	216.0	216.0
76400000	-777.4132489151106	-120.64755161369426	-656.7656973014163	0.5885419454626868	0.5885419454626843	1.2900915542208506	0.3398963101192588	2.0786895827091008	1.1264885358411114	0.12271480785474582	0.8279793956356457	0.3625729611484135	1.374362197284274	0.24912392809270126	0.5118354275092817	2.642857380433148	0.898718734562151	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	217.0	228.0
76500000	-770.705335468844	-111.0127454039927	-659.6925900648514	0.5502771853940237	0.5502771853940217	0.05289873438849731	0.1988648907955696	2.234785863731364	2.183441129593973	0.14070577809596752	0.9998844774100059	0.5594674886141443	2.104397452499349	0.3538942679017612	0.8459881575331585	3.4643390782341807	0.7155297738280432	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	213.0	214.0
76600000	-767.098176461833	-138.907996595697	-628.190179866136	0.6700436700198736	0.6700436700198751	0.47394168684358134	0.20231514451532218	1.7504182946368603	2.5049994667179227	0.3058251282112928	2.359167082568798	0.7632298117112307	1.581738011005062	0.5089447517981758	0.6892893737718555	3.4411910551269984	0.8193845037204959	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	215.0	221.0
76700000	-754.3172373581189	-118.29497171039081	-636.0222656477281	0.6021384459576464	0.6021384459576465	0.6720932599758778	0.12256684939630515	0.18673148573202464	0.9806025420064618	0.15442426959464278	0.21985241605934866	0.3158767388656749	1.157255152535156	0.14655689311867406	0.48131467598014044	1.9829630409032326	0.803407266308154	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	213.0	216.0
76800000	-758.8404095250407	-107.27871776381079	-651.56169176123	0.5709424142882977	0.5709424142882965	0.2390551592208656	0.07068848176272419	1.518543005425973	0.6137984941574919	0.10423259204718599	0.3596374386784994	0.23012840227580483	0.5828545043759019	0.10118204111843854	0.2199641997568609	1.0332507859594473	0.31318481391249997	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	226.0	216.0
76900000	-757.1957722296162	-124.16266329726842	-633.0331089323478	0.6363937395832548	0.6363937395832548	1.8607547697425566	0.13362131703426208	0.7233805615964257	1.6538135234931566	0.16243533592861203	0.22549246910931367	0.9279639027260993	1.627141782817104	0.1467889605364682	0.40918953286852966	2.145352359241856	0.888728159745666	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	219.0	213.0
77000000	-767.0987076312148	-115.86524602145471	-651.2334616097601	0.5679283638741996	0.5679283638742	0.07564964822334398	0.4186760536616502	0.46308680112440365	2.1775611436250735	0.004815546986016999	0.09717348032412972	0.5045433364428683	2.4133739339028146	0.5254429873730184	0.9165335744304289	2.9245714918545462	1.4293938648100573	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	207.0	208.0
77100000	-768.9104969740794	-137.4854238733591	-631.4250731007203	0.6989577929493905	0.6989577929493911	0.16548805155423563	0.20078807277353233	0.08368504567781902	0.6864991707646896	0.18401662078821737	2.3455565571091395	0.4278768552408783	0.9846222259276909	0.33390906282840305	0.2452315912598851	1.4179255251544733	0.5894911281707232	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	206.0	215.0
77200000	-769.3807903008667	-140.57198112381542	-628.8088091770513	0.7462817773640519	0.7462817773640532	0.5612222961876298	0.3640523166272693	0.9961838972254419	2.2400958234007367	0.752333400342945	2.5285878591020463	0.38910044183925335	1.619482952772437	0.22736927913753321	0.39674747145852385	2.511587975719892	0.6746284379216015	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	216.0	212.0
77300000	-759.2637802087572	-116.714270741589	-642.5495094671683	0.6067942671942835	0.6067942671942826	0.5874620396919573	0.1159283199959185	0.3593495824452013	1.259531815047672	0.09181924743476962	0.06599570044685439	0.33764377060305695	1.0829595298661314	0.38105508982289293	0.6336440543487217	1.6402774108990514	0.5629883302582824	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	213.0	210.0
77400000	-771.8636407015715	-137.07655659636038	-634.7870841052111	0.7024194726386417	0.7024194726386433	0.09447101039215967	0.230295454948936	0.018459507706077995	1.638550227115576	0.42139848214640635	0.5000962698546906	0.1928309965293328	1.3022686168080886	0.45669641356571683	0.5516576210164366	2.9898831397730623	1.2394661712907284	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	220.0	213.0
77500000	-763.6769337493115	-116.37159264847864	-647.3053411008328	0.6031883916096031	0.6031883916096048	1.0944869527520789	0.17347289807268795	1.6087763924323433	1.0212039392141326	0.19844669542175344	0.9598394214333943	0.37489453915950066	1.1539543968310975	0.3283834402697634	0.350748642013491	2.0818640620883078	0.924435134751275	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	218.0	215.0
77600000	-761.2085490587298	-137.27228790043515	-623.9362611582947	0.7390220444388723	0.7390220444388715	1.4461347113759753	0.15851583490997606	1.712413561755677	0.8632108950013418	0.2776554600411515	0.2260188140917096	0.2647634346051218	0.7191253862034636	0.09928595577627682	0.33689485375995615	1.471440370679291	0.4666032210872108	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	210.0	222.0
77700000	-761.0187145998099	-112.28654727698738	-648.7321673228225	0.554652726367268	0.554652726367266	0.7524162957547528	0.21064974537730485	0.7326213310055576	1.7780154307429206	0.14057918988813264	1.5242336741343416	0.36207551366113183	0.9904061719302545	0.30894684510902454	0.8593188689622666	2.5942517163447403	0.6880168357998707	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	213.0	209.0
77800000	-767.0897055088128	-119.28252147926672	-647.8071840295461	0.578656864906305	0.5786568649063023	1.314235429907466	0.23135937432208542	0.7043583525921769	2.307786415711653	0.27242407002417107	0.9446636284551645	0.3761005064420595	1.3751167955837276	0.1713616247926817	1.0298464634055235	3.6422443445534594	1.3169026343735617	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	218.0	216.0
77900000	-764.9350125700273	-128.7678270911743	-636.1671854788531	0.5913941256658892	0.5913941256658913	2.418951336214597	0.4422807294827254	1.3022617767742775	3.0986650221113594	0.7048828848466252	0.8692313513767819	0.7328664577132089	2.7524506456906193	0.3979000016189318	1.09769997074765	3.486698377310591	2.1126505395332367	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	212.0	208.0
78000000	-764.2994593189719	-136.08246096433317	-628.2169983546387	0.688239321234793	0.6882393212347924	1.8746405259432133	0.1844793335380428	0.18553504681883823	1.4374400011742534	0.5315439482621571	0.01532050922426586	0.48169668397820986	1.2161798533963586	0.4090768271112549	0.6465002159372192	2.0683949747553068	0.7114428496221624	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	214.0	214.0
78100000	-754.5002541153718	-115.70146307419	-638.7987910411819	0.6099665867182718	0.6099665867182733	0.12402887682394763	0.13519014524423012	0.020483101196898865	0.7699528895516398	0.3081465564494778	0.013027018156135717	0.5132601440454317	0.9375312073848292	0.1997164780193959	0.5276716239578523	1.6151998403582528	0.9078216163230096	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	225.0	213.0
78200000	-773.4918617548832	-136.8585780895088	-636.6332836653744	0.6617809823563642	0.6617809823563634	0.0388868878128795	0.261307513591825	5.522628616145639	1.4110786609205885	0.6042359442033625	0.9230225581274404	1.2902920350854727	1.6657601965064615	0.6626014815813714	0.7817845130912358	2.876309219101431	1.4312105532131831	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	221.0	220.0
78300000	-761.7888587969047	-118.61336599155769	-643.1754928053471	0.593121929239501	0.5931219292395016	0.052057198159601005	0.2578549268269412	0.04439210137144533	3.0138625378510753	0.5670898283877341	0.13332257263808373	1.177589074460298	1.6554572686703373	0.708765337474104	0.5314382006557933	3.1207409955843093	0.6476714245937576	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	214.0	210.0
78400000	-768.3616115176076	-103.49246845624438	-664.8691430613632	0.5317303660197894	0.531730366019789	0.3947962207563507	0.18060897597845332	0.22959354259382092	1.643538261672281	0.12346399383501779	0.6016971100372773	0.26471092680788805	0.9896956810015614	0.15329618113690482	0.1604311110392544	2.4535623064943044	0.6867425587706742	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	228.0	221.0
78500000	-765.1402191217292	-125.98609420282455	-639.1541249189046	0.6341192718926698	0.6341192718926697	0.2413225202549942	0.2808166161217836	0.07429571399224984	2.659735915882505	0.49999360623289124	0.07498923401093906	0.33220331188313057	1.9877087247303997	0.6989640563568292	0.9419715038360779	3.8480051229867036	0.8709672562793276	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	216.0	213.0
78600000	-767.3228434999401	-131.28361915036032	-636.0392243495797	0.6415835652852717	0.6415835652852712	0.1484090427434789	0.34729580771831176	0.17756106669289412	2.0400211969255935	0.33175258225467913	0.2369335488376005	0.8255279171766639	1.9495854603963318	0.5755888833822915	0.7727590298399488	3.8126039141875214	1.4092316535079328	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	216.0	212.0
78700000	-764.390796526733	-121.97503935116262	-642.4157571755703	0.6216664319205498	0.6216664319205507	0.037174965421610986	0.7958306625983166	0.857883822061221	2.439743591015211	0.5242713679043809	0.5310921784314606	0.9124669437884645	1.973006361322083	0.4372424734908313	0.7613027253851545	3.9410017593095654	1.2796199791337495	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	210.0	216.0
78800000	-762.8143786899702	-106.4722396359649	-656.3421390540053	0.5495596350332023	0.5495596350332018	0.30574485382028216	0.19044313055257384	1.2608286875512982	1.1239600499334057	0.09753700355873735	0.1593828200012197	0.14762382989852038	0.8530625246491459	0.3949670747693561	0.4436600016391142	2.028962623572685	0.8053494538873496	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	223.0	225.0
