trait	country	admin1	admin2	collection_date	latitude	longitude
SRR36617972|A/canada_goose/SD/24-038946-001/2024|H5N1|USA-SD|Union|2024-12-24|wild_avian|D1.1	USA	SD	Union	2024-12-24	42.9149164423959	-96.7789101080509
SRR31914406|A/Turkey/SD/24-035288-003-original/2024|H5N1|USA-SD|Unknown|2024-11-25|domestic_avian|D1.1	USA	SD	Unknown	2024-11-25	43.7723338069512	-96.7589155316321
SRR31914411|A/Turkey/SD/24-035157-004-original/2024|H5N1|USA-SD|Unknown|2024-11-24|domestic_avian|D1.1	USA	SD	Unknown	2024-11-24	43.0642245905434	-101.173523427174
SRR32512905|A/chicken/SD/25-004736-001-original/2025|H5N1|USA-SD|Unknown|2025-02-06|domestic_avian|D1.1	USA	SD	Unknown	2025-02-06	43.8165698856276	-101.1929042355
SRR32974025|A/Red-tailed_Hawk/SD/25-008825-001-original/2025|H5N1|USA-SD|Unknown|2025-03-03|wild_avian|D1.1	USA	SD	Unknown	2025-03-03	45.8787139194936	-96.5923995997145
SRR33476801|A/Canada_Goose/SD/25-013305-001-original/2025|H5N1|USA-SD|Unknown|2025-04-10|wild_avian|D1.1	USA	SD	Unknown	2025-04-10	45.2598685837818	-99.7379842875934
SRR33764588|A/cat/SD/25-015467-001-original/2025|H5N1|USA-SD|Unknown|2025-05-06|feline|D1.1	USA	SD	Unknown	2025-05-06	43.13772794027	-98.8467619822769
SRR35318189|A/Turkey/SD/25-023747-001-original/2025|H5N1|USA-SD|Unknown|2025-08-26|domestic_avian|D1.1	USA	SD	Unknown	2025-08-26	43.4551915159751	-99.8500112214673
SRR35586405|A/Turkey/SD/25-024550-002-original/2025|H5N1|USA-SD|Unknown|2025-09-07|domestic_avian|D1.1	USA	SD	Unknown	2025-09-07	45.5321590450362	-103.328105923739
SRR35705007|A/Turkey/SD/25-024863-004-original/2025|H5N1|USA-SD|Unknown|2025-09-05|domestic_avian|D1.1	USA	SD	Unknown	2025-09-05	45.0995766261641	-98.1767070651992
SRR35949424|A/Domestic_Grower/Meat-type_Turkey/SD/25-024189-001-original/2025|H5N1|USA-SD|Unknown|2025-08-31|domestic_avian|D1.1	USA	SD	Unknown	2025-08-31	43.0537992747097	-100.95143149126
SRR36162647|A/Turkey/SD/25G02403-003-original/2025|H5N1|USA-SD|Unknown|2025-10-19|domestic_avian|D1.1	USA	SD	Unknown	2025-10-19	45.3431800492849	-98.3263600578815
SRR34491391|A/green_winged_teal/TN/24-036998-013/2024|H5N1|USA-TN|Obion|2024-12-01|wild_avian|D1.1	USA	TN	Obion	2024-12-01	36.4663265695173	-88.9429040668982
SRR36617313|A/snow_goose/TN/25-001379-007/2024|H5N1|USA-TN|Humphreys|2024-12-30|wild_avian|D1.1	USA	TN	Humphreys	2024-12-30	36.1067219290429	-87.6263611835104
EPI_ISL_19777455|A/northern_pintail/Tennessee/158/2024|H5N1|USA-TN|Unknown|2024-11-23|wild_avian|D1.1	USA	TN	Unknown	2024-11-23	36.1834689840244	-82.0055536984883
SRR31914398|A/chicken/TN/24-035519-005-original/2024|H5N1|USA-TN|Unknown|2024-11-26|domestic_avian|D1.1	USA	TN	Unknown	2024-11-26	35.1999836807971	-86.4951261084058
SRR32416368|A/Canada_Goose/TN/25-003129-001-original/2025|H5N1|USA-TN|Unknown|2025-01-02|wild_avian|D1.1	USA	TN	Unknown	2025-01-02	36.5722999861915	-86.8682658281406
SRR33125079|A/Black_Vulture/TN/25-006120-003-original/2025|H5N1|USA-TN|Unknown|2025-02-08|wild_avian|D1.1	USA	TN	Unknown	2025-02-08	35.8606718537854	-83.8858004740873
SRR36162625|A/Red-breasted_Goose/TN/25G03365-002-original/2025|H5N1|USA-TN|Unknown|2025-11-03|wild_avian|D1.1	USA	TN	Unknown	2025-11-03	36.2814421407404	-82.6343016873827
SRR36582198|A/Wild_duck/TX/25G05240-001/2025|H5N1|USA-TX|Galveston|2025-12-02|wild_avian|D1.1	USA	TX	Galveston	2025-12-02	29.2674949149708	-94.8855403887799
SRR36618001|A/Muscovy_duck/TX/24-038475-001/2024|H5N1|USA-TX|Harris|2024-12-17|wild_avian|D1.1	USA	TX	Harris	2024-12-17	29.8000133166717	-95.3324853833486
SRR32512557|A/cackling_goose/TX/25-003592-001/2025|H5N1|USA-TX|Lubbock|2025-01-29|wild_avian|D1.1	USA	TX	Lubbock	2025-01-29	33.5423591108668	-101.988526193161
SRR32513289|A/red_tailed_hawk/TX/25-003592-003/2025|H5N1|USA-TX|Lubbock|2025-01-29|wild_avian|D1.1	USA	TX	Lubbock	2025-01-29	33.6169420274681	-102.004452990728
SRR32804616|A/black_vulture/TX/25-006661-005/2025|H5N1|USA-TX|Bexar|2025-02-13|wild_avian|D1.1	USA	TX	Bexar	2025-02-13	29.4938879232395	-98.6612338045393
SRR32804622|A/black_vulture/TX/25-006660-004/2025|H5N1|USA-TX|Bexar|2025-02-13|wild_avian|D1.1	USA	TX	Bexar	2025-02-13	29.4990223330099	-98.3959226377792
SRR36538334|A/wild_goose/TX/25G04762-002/2025|H5N1|USA-TX|Randall|2025-11-12|wild_avian|D1.1	USA	TX	Randall	2025-11-12	34.8068231561039	-101.71631933192
SRR36538338|A/wild_goose/TX/25G04760-001/2025|H5N1|USA-TX|Potter|2025-11-18|wild_avian|D1.1	USA	TX	Potter	2025-11-18	35.3942519945811	-101.790614704389
SRR36582197|A/wild_goose/TX/25G05380-001/2025|H5N1|USA-TX|Lubbock|2025-12-01|wild_avian|D1.1	USA	TX	Lubbock	2025-12-01	33.401738521049	-101.697237710508
SRR36617252|A/green_winged_teal/TX/24-037863-003/2024|H5N1|USA-TX|Chambers|2024-11-08|wild_avian|D1.1	USA	TX	Chambers	2024-11-08	29.7572214834766	-94.8393534822843
SRR36617600|A/gadwall/TX/24-038543-056/2024|H5N1|USA-TX|Jefferson|2024-12-14|wild_avian|D1.1	USA	TX	Jefferson	2024-12-14	29.5856630206248	-94.3450071080475
SRR36628420|A/blue_winged_teal/TX/24-037863-008/2024|H5N1|USA-TX|Chambers|2024-11-08|wild_avian|D1.1	USA	TX	Chambers	2024-11-08	29.8746223185552	-94.8562560825698
SRR33508799|A/Skunk/TX/25-010819-006-original/2025|H5N1|USA-TX|Unknown|2025-03-13|other_mammal|D1.1	USA	TX	Unknown	2025-03-13	29.5087971774556	-97.3212288437669
SRR33508800|A/Skunk/TX/25-010819-005-original/2025|H5N1|USA-TX|Unknown|2025-03-18|other_mammal|D1.1	USA	TX	Unknown	2025-03-18	33.4125049867518	-96.5285696962121
SRR36212386|A/wild_duck/TX/25G01488-001-original/2025|H5N1|USA-TX|Unknown|2025-09-30|wild_avian|D1.1	USA	TX	Unknown	2025-09-30	28.4114845788967	-97.7558274806462
SRR32513288|A/red_tailed_hawk/UT/25-003824-002/2025|H5N1|USA-UT|Unknown|2025-01-29|wild_avian|D1.1	USA	UT	Unknown	2025-01-29	38.7539999277356	-109.637183201216
SRR34491344|A/owl/UT/24-036341-002/2024|H5N1|USA-UT|Box_Elder|2024-12-03|wild_avian|D1.1	USA	UT	Box_Elder	2024-12-03	41.4002493631925	-113.621723668765
SRR34491413|A/mallard/UT/24-034892-003/2024|H5N1|USA-UT|Box_Elder|2024-11-15|wild_avian|D1.1	USA	UT	Box_Elder	2024-11-15	41.804236449313	-113.216359438855
SRR36617487|A/canada_goose/UT/24-035683-001/2024|H5N1|USA-UT|Weber|2024-11-26|wild_avian|D1.1	USA	UT	Weber	2024-11-26	41.2724477335471	-111.786478451143
SRR36628227|A/canada_goose/UT/24-036341-001/2024|H5N1|USA-UT|Davis|2024-12-03|wild_avian|D1.1	USA	UT	Davis	2024-12-03	40.9277672303882	-112.343046645438
SRR33319032|A/Skunk/UT/25-011119-002-original/2025|H5N1|USA-UT|Unknown|2025-03-31|other_mammal|D1.1	USA	UT	Unknown	2025-03-31	38.9843204373957	-109.203798365839
SRR33682297|A/Turkey_Vulture/UT/25-014690-001-original/2025|H5N1|USA-UT|Unknown|2025-04-30|wild_avian|D1.1	USA	UT	Unknown	2025-04-30	39.6082781469538	-112.503343091777
SRR36203296|A/Swan/UT/25G03453-001-original/2025|H5N1|USA-UT|Unknown|2025-11-04|wild_avian|D1.1	USA	UT	Unknown	2025-11-04	38.5359380869194	-109.644789932032
SRR36203374|A/Canada_Goose/UT/25G03448-005-original/2025|H5N1|USA-UT|Unknown|2025-10-22|wild_avian|D1.1	USA	UT	Unknown	2025-10-22	38.4420719267828	-112.923093300676
SRR36211907|A/Canada_Goose/UT/25-024323-001-original/2025|H5N1|USA-UT|Unknown|2025-09-02|wild_avian|D1.1	USA	UT	Unknown	2025-09-02	37.9094567551428	-113.033159738858
SRR32254410|A/African_crowned_crane/VA/25-002296-001/2025|H5N1|USA-VA|Powhatan|2025-01-17|wild_avian|D1.1	USA	VA	Powhatan	2025-01-17	37.5087442385409	-78.1055100813431
SRR32513231|A/snow_goose/VA/25-004135-011/2025|H5N1|USA-VA|Northampton|2025-01-22|wild_avian|D1.1	USA	VA	Northampton	2025-01-22	37.2451295041083	-75.9369974968614
SRR36538305|A/greater_scaup/VA/25G04885-001/2025|H5N1|USA-VA|Suffolk|2025-11-22|wild_avian|D1.1	USA	VA	Suffolk	2025-11-22	36.6061604156799	-76.7725721101153
SRR36582245|A/american_green_winged_teal/VA/25G05021-005/2025|H5N1|USA-VA|Surry|2025-11-22|wild_avian|D1.1	USA	VA	Surry	2025-11-22	37.2365586164606	-76.984560939149
SRR36617982|A/wood_duck/VA/24-038859-013/2024|H5N1|USA-VA|Henrico|2024-12-19|wild_avian|D1.1	USA	VA	Henrico	2024-12-19	37.4342344648969	-77.370165305037
SRR36617986|A/green_winged_teal/VA/24-038857-002/2024|H5N1|USA-VA|Virginia_Beach|2024-12-19|wild_avian|D1.1	USA	VA	Virginia_Beach	2024-12-19	36.5591144012514	-75.8757048624015
SRR32868736|A/Peregrine_Falcon/VA/25-007709-003-original/2025|H5N1|USA-VA|Unknown|2025-02-14|wild_avian|D1.1	USA	VA	Unknown	2025-02-14	37.0168955500044	-81.3535600786963
SRR32973981|A/Brown_Pelican/VA/25-008328-003-original/2025|H5N1|USA-VA|Unknown|2025-02-26|wild_avian|D1.1	USA	VA	Unknown	2025-02-26	36.6050885368411	-81.1864174169683
SRR33319022|A/Black_Vulture/VA/25-011541-002-original/2025|H5N1|USA-VA|Unknown|2025-04-01|wild_avian|D1.1	USA	VA	Unknown	2025-04-01	37.5977921808507	-79.5796917662466
SRR33370138|A/Red_Fox/VA/25-012694-001-original/2025|H5N1|USA-VA|Unknown|2025-03-31|other_mammal|D1.1	USA	VA	Unknown	2025-03-31	37.0080155113993	-79.1258945662736
SRR33370209|A/Black_Vulture/VA/25-012471-002-original/2025|H5N1|USA-VA|Unknown|2025-04-10|wild_avian|D1.1	USA	VA	Unknown	2025-04-10	38.273530911428	-79.6760835294068
SRR34710267|A/Black_Vulture/VA/25-019364-001-original/2025|H5N1|USA-VA|Unknown|2025-05-23|wild_avian|D1.1	USA	VA	Unknown	2025-05-23	36.5650798108556	-78.8553432357412
SRR36211670|A/Black_Vulture/VA/25G03055-006-original/2025|H5N1|USA-VA|Unknown|2025-10-22|wild_avian|D1.1	USA	VA	Unknown	2025-10-22	36.8429779611324	-80.2685368528874
SRR32254424|A/mallard/VT/25-001682-021/2025|H5N1|USA-VT|Grand_Isle|2025-01-13|wild_avian|D1.1	USA	VT	Grand_Isle	2025-01-13	44.851425943328	-73.3502839783658
SRR32254427|A/mallard/VT/25-001682-012/2025|H5N1|USA-VT|Grand_Isle|2025-01-13|wild_avian|D1.1	USA	VT	Grand_Isle	2025-01-13	44.8003510008605	-73.280973658645
SRR31959989|A/chicken/VT/24-038443-001-original/2024|H5N1|USA-VT|Unknown|2024-12-19|domestic_avian|D1.1	USA	VT	Unknown	2024-12-19	44.7509335682465	-72.0246662536046
SRR32974049|A/Canada_Goose/VT/25-009472-001-original/2025|H5N1|USA-VT|Unknown|2025-03-14|wild_avian|D1.1	USA	VT	Unknown	2025-03-14	44.7537896110885	-72.6059437856434
SRR34491564|A/northern_pintail/WA/24-030720-008/2024|H5N1|USA-WA|Grant|2024-10-15|wild_avian|D1.1	USA	WA	Grant	2024-10-15	47.2055816215967	-119.385787766895
SRR36617269|A/mallard_duck/WA/24-036061-007/2024|H5N1|USA-WA|Grant|2024-11-24|wild_avian|D1.1	USA	WA	Grant	2024-11-24	47.219059979536	-119.864253201727
SRR34491322|A/green_winged_teal/WA/24-033431-002/2024|H5N1|USA-WA|Grant|2024-11-05|wild_avian|D1.1	USA	WA	Grant	2024-11-05	47.3964550490632	-119.892986055382
SRR34491467|A/mallard/WA/24-031817-001/2024|H5N1|USA-WA|Grant|2024-10-19|wild_avian|D1.1	USA	WA	Grant	2024-10-19	47.1847255910738	-119.265378974999
SRR36406349|A/red_tailed_hawk/WA/25G03976-001/2025|H5N1|USA-WA|Whatcom|2025-11-01|wild_avian|D1.1	USA	WA	Whatcom	2025-11-01	48.9071562595174	-122.628764565586
SRR36406351|A/cackling_goose/WA/25G03973-001/2025|H5N1|USA-WA|Whatcom|2025-10-30|wild_avian|D1.1	USA	WA	Whatcom	2025-10-30	48.9253706905981	-121.451267925173
SRR36406354|A/cackling_goose/WA/25G03972-002/2025|H5N1|USA-WA|Whatcom|2025-10-28|wild_avian|D1.1	USA	WA	Whatcom	2025-10-28	48.8250579836926	-122.520513443447
SRR36538351|A/trumpeter_swan/WA/25G04846-002/2025|H5N1|USA-WA|Snohomish|2025-11-18|wild_avian|D1.1	USA	WA	Snohomish	2025-11-18	48.1925691162977	-121.368259882103
SRR36582220|A/Raccoon/WA/25G05425-001/2025|H5N1|USA-WA|San_Juan|2025-12-05|other_mammal|D1.1	USA	WA	San_Juan	2025-12-05	48.6381435836501	-122.815316180229
SRR36617580|A/mallard_duck/WA/25-000523-001/2024|H5N1|USA-WA|Grant|2024-12-20|wild_avian|D1.1	USA	WA	Grant	2024-12-20	47.3224320926787	-119.723394646093
SRR36617585|A/canvasback_duck/WA/24-038667-005/2024|H5N1|USA-WA|Walla_Walla|2024-12-14|wild_avian|D1.1	USA	WA	Walla_Walla	2024-12-14	46.2802039235765	-118.803734314653
GenBank|A/chicken/WA/W250220054-7/2025|H5N1|USA-WA|Unknown|2025-01-22|domestic_avian|D1.1	USA	WA	Unknown	2025-01-22	47.737638083641	-117.354520555149
SRR32512878|A/Duck/WA/25-004661-001-original/2025|H5N1|USA-WA|Unknown|2025-02-03|domestic_avian|D1.1	USA	WA	Unknown	2025-02-03	48.7525680110215	-119.62727703935
SRR32653596|A/Weasel/WA/25-002912-001-original-repeat2/2025|H5N1|USA-WA|Unknown|2025-01-16|other_mammal|D1.1	USA	WA	Unknown	2025-01-16	46.2582543587529	-122.465023104835
SRR33476782|A/Bald_Eagle/WA/25-013105-001-original/2025|H5N1|USA-WA|Unknown|2025-03-03|wild_avian|D1.1	USA	WA	Unknown	2025-03-03	47.2265274957454	-120.821542137484
SRR33682312|A/Sand_Crane/WA/25-014081-001-original/2025|H5N1|USA-WA|Unknown|2025-04-24|wild_avian|D1.1	USA	WA	Unknown	2025-04-24	47.3665282109353	-118.45411965418
SRR33682347|A/Canada_Goose/WA/25-014080-001-original/2025|H5N1|USA-WA|Unknown|2025-04-01|wild_avian|D1.1	USA	WA	Unknown	2025-04-01	47.9993336079154	-124.098573979404
SRR36212227|A/Great_horned_Owl/WA/25G01455-001-original/2025|H5N1|USA-WA|Unknown|2025-09-22|wild_avian|D1.1	USA	WA	Unknown	2025-09-22	45.8496743693294	-120.425166867669
SRR36212382|A/wild_goose/WA/25G01700-001-original/2025|H5N1|USA-WA|Unknown|2025-09-24|wild_avian|D1.1	USA	WA	Unknown	2025-09-24	47.0709040658019	-119.630248991576
SRR36538194|A/peafowl/WI/25G05091-001/2025|H5N1|USA-WI|Marquette|2025-12-02|wild_avian|D1.1	USA	WI	Marquette	2025-12-02	43.6745861577819	-89.4248504826939
SRR32254451|A/red_tailed_hawk/WI/25-001295-001/2025|H5N1|USA-WI|Columbia|2025-01-06|wild_avian|D1.1	USA	WI	Columbia	2025-01-06	43.5122160082089	-89.1106632397274
SRR32512646|A/cougar/WI/25-004744-001/2025|H5N1|USA-WI|Redacted|2025-02-05|feline|D1.1	USA	WI	Unknown	2025-02-05	44.9068521624175	-88.0101759698112
SRR33508795|A/red_breasted_merganser/WI/25-005001-001/2025|H5N1|USA-WI|Milwaukee|2025-02-03|wild_avian|D1.1	USA	WI	Milwaukee	2025-02-03	42.9500889615771	-87.9655112242106
SRR34425901|A/caspian_tern/WI/25-018001-001/2025|H5N1|USA-WI|Door|2025-06-05|wild_avian|D1.1	USA	WI	Door	2025-06-05	45.0357835540568	-87.185305365258
SRR34980358|A/bald_eagle/WI/25-021326-002/2025|H5N1|USA-WI|Door|2025-01-21|wild_avian|D1.1	USA	WI	Door	2025-01-21	45.1588662195672	-87.050375050855
SRR36582215|A/ring_necked_duck/WI/25G05226-008/2025|H5N1|USA-WI|Burnet|2025-11-21|wild_avian|D1.1	USA	WI	Burnett	2025-11-21	45.6726349676965	-92.8290786001489
SRR36582225|A/mallard_duck/WI/25G04982-005/2025|H5N1|USA-WI|Oconto|2025-11-13|wild_avian|D1.1	USA	WI	Oconto	2025-11-13	44.6957032239968	-88.0716592212416
SRR36617307|A/canada_goose/WI/25-001449-006/2024|H5N1|USA-WI|St_Croix|2024-12-17|wild_avian|D1.1	USA	WI	Saint_Croix	2024-12-17	45.2054944909905	-92.3690046882565
SRR36617819|A/tundra_swan/WI/24-037346-003/2024|H5N1|USA-WI|Dane|2024-12-07|wild_avian|D1.1	USA	WI	Dane	2024-12-07	42.9642125151347	-89.2559591987907
SRR32974035|A/Peregrine_Falcon/WI/25-008493-001-original/2025|H5N1|USA-WI|Unknown|2025-03-01|wild_avian|D1.1	USA	WI	Unknown	2025-03-01	45.8081782844412	-89.5782497484918
SRR33370177|A/Snowy_Owl/WI/25-012050-001-original/2025|H5N1|USA-WI|Unknown|2025-04-08|wild_avian|D1.1	USA	WI	Unknown	2025-04-08	45.4595031577289	-88.6629459671226
SRR36163013|A/chicken/WI/25-026290-001-original/2025|H5N1|USA-WI|Unknown|2025-09-30|domestic_avian|D1.1	USA	WI	Unknown	2025-09-30	45.1106690176581	-92.1525106177609
SRR36211964|A/Trumpeter_Swan/WI/25G01871-001-original/2025|H5N1|USA-WI|Unknown|2025-10-07|wild_avian|D1.1	USA	WI	Unknown	2025-10-07	44.772390763756	-89.432626543977
SRR36212149|A/Mallard_Duck/WI/25G02258-001-original/2025|H5N1|USA-WI|Unknown|2025-09-24|wild_avian|D1.1	USA	WI	Unknown	2025-09-24	44.7541128872829	-88.916790738118
SRR36538325|A/canada_goose/WV/25G04377-001/2025|H5N1|USA-WV|Mason|2025-11-10|wild_avian|D1.1	USA	WV	Mason	2025-11-10	38.6868016565976	-82.0894597062043
SRR32006892|A/chicken/WV/25-000049-006-original/2024|H5N1|USA-WV|Unknown|2024-12-31|domestic_avian|D1.1	USA	WV	Unknown	2024-12-31	37.9478447312653	-82.0802032094416
SRR32653672|A/Canada_Goose/WV/25-005199-001-original/2025|H5N1|USA-WV|Unknown|2025-01-28|wild_avian|D1.1	USA	WV	Unknown	2025-01-28	39.3338431925351	-81.249322640271
SRR32868711|A/Red-tailed_Hawk/WV/25-007392-001-original/2025|H5N1|USA-WV|Unknown|2025-02-27|wild_avian|D1.1	USA	WV	Unknown	2025-02-27	39.2496073363829	-78.5684014801101
SRR32868825|A/Canada_Goose/WV/25-001893-003-original/2025|H5N1|USA-WV|Unknown|2025-01-02|wild_avian|D1.1	USA	WV	Unknown	2025-01-02	39.1530611296729	-80.5115131054316
SRR32974090|A/Canada_Goose/WV/25-005755-001-original-repeat2/2025|H5N1|USA-WV|Unknown|2025-02-07|wild_avian|D1.1	USA	WV	Unknown	2025-02-07	39.1796278056418	-78.4246853493787
SRR36211659|A/Black_Vulture/WV/25G03060-003-original/2025|H5N1|USA-WV|Unknown|2025-10-17|wild_avian|D1.1	USA	WV	Unknown	2025-10-17	38.8181241846978	-81.0729891236475
SRR36212366|A/Black_Vulture/WV/25G02062-001-original/2025|H5N1|USA-WV|Unknown|2025-10-06|wild_avian|D1.1	USA	WV	Unknown	2025-10-06	38.1732332613868	-80.6519422492389
SRR36212435|A/Black_Vulture/WV/25G01830-002-original/2025|H5N1|USA-WV|Unknown|2025-09-26|wild_avian|D1.1	USA	WV	Unknown	2025-09-26	38.2622431739082	-82.0310307467692
SRR36212436|A/Black_Vulture/WV/25G01830-001-original/2025|H5N1|USA-WV|Unknown|2025-09-26|wild_avian|D1.1	USA	WV	Unknown	2025-09-26	38.9708556689506	-78.7971003945325
SRR32512649|A/Common_goldeneye/WY/25-004669-001/2025|H5N1|USA-WY|Natrona|2025-02-04|wild_avian|D1.1	USA	WY	Natrona	2025-02-04	42.8034184165461	-107.18798240185
SRR32513187|A/great_horned_owl/WY/25-002742-001/2025|H5N1|USA-WY|Goshen|2025-01-16|wild_avian|D1.1	USA	WY	Goshen	2025-01-16	41.9765523987562	-104.238070767909
SRR32513192|A/hawk/WY/25-004351-001/2025|H5N1|USA-WY|Fremont|2025-01-30|wild_avian|D1.1	USA	WY	Fremont	2025-01-30	43.3634485646434	-108.40677462915
SRR32868818|A/canada_goose/WY/25-008078-001/2025|H5N1|USA-WY|Platte|2025-02-26|wild_avian|D1.1	USA	WY	Platte	2025-02-26	42.1046283925508	-105.091851622869
SRR36406281|A/trumpeter_swan/WY/25G04344-003/2025|H5N1|USA-WY|Lincoln|2025-11-15|wild_avian|D1.1	USA	WY	Lincoln	2025-11-15	42.2741422539767	-110.607559798596
SRR36406282|A/trumpeter_swan/WY/25G04344-002/2025|H5N1|USA-WY|Lincoln|2025-11-15|wild_avian|D1.1	USA	WY	Lincoln	2025-11-15	41.6108784555892	-110.406556626718
SRR36617265|A/great_horned_owl/WY/24-036166-001/2024|H5N1|USA-WY|Lincoln|2024-11-25|wild_avian|D1.1	USA	WY	Lincoln	2024-11-25	42.9975813833885	-110.845518881617
SRR36617586|A/canada_goose/WY/24-038662-001/2024|H5N1|USA-WY|Big_Horn|2024-12-19|wild_avian|D1.1	USA	WY	Big_Horn	2024-12-19	44.3357129437391	-108.01851966828
SRR36617768|A/great_horned_owl/WY/24-033104-001/2024|H5N1|USA-WY|Albany|2024-11-01|wild_avian|D1.1	USA	WY	Albany	2024-11-01	41.0903744478379	-105.809719420336
SRR32868817|A/Canada_Goose/WY/25-008079-001-original/2025|H5N1|USA-WY|Unknown|2025-03-03|wild_avian|D1.1	USA	WY	Unknown	2025-03-03	42.927777603205	-109.297333648719
SRR33476770|A/Turkey_Vulture/WY/25-013045-001-original/2025|H5N1|USA-WY|Unknown|2025-04-21|wild_avian|D1.1	USA	WY	Unknown	2025-04-21	41.0244077718118	-108.104574251147
SRR36211769|A/Canada_Goose/WY/25G01869-001-original/2025|H5N1|USA-WY|Unknown|2025-09-29|wild_avian|D1.1	USA	WY	Unknown	2025-09-29	42.2749796919245	-110.187774468829
SRR36211962|A/Turkey_Vulture/WY/25G02109-001-original/2025|H5N1|USA-WY|Unknown|2025-10-10|wild_avian|D1.1	USA	WY	Unknown	2025-10-10	42.1616212634234	-106.389116550066
SRR36212527|A/Canada_Goose/WY/25G02891-001-original/2025|H5N1|USA-WY|Unknown|2025-10-23|wild_avian|D1.1	USA	WY	Unknown	2025-10-23	41.9161986492598	-104.22699092634
SRR36212532|A/Mallard_Duck/WY/25-025186-001-original/2025|H5N1|USA-WY|Unknown|2025-09-11|wild_avian|D1.1	USA	WY	Unknown	2025-09-11	44.1551234474557	-105.210076928598
EPI_ISL_20261049|H5N1/chicken/CaymanIslands/25AIV50/2025|H5N1|CaymanIslands|Unknown|2025-11-27|domestic_avian|D1.1	Cayman_Islands	West_Bay	Unknown	2025-11-27	19.3881048798049	-81.391210503909
