# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sat Feb 28 15:48:01 CET 2026 [seed=1772290069829]
# -overwrite D11_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
530000	-5366.155236977373	-1108.1693854674463	-4257.985851509927	176.0	5.090507743550359E-5	1.271538422374395E-5	1.271538422374395E-5	1.607440669873705E-5	-0.44450992320210914	24481.72767992203	-19365.8515518171	-19365.8515518171	77529.71955097158	3312.324330996097	-4257.985851509927
540000	-5442.170466559678	-1173.402844646365	-4268.767621913313	85.0	4.81418146038598E-5	1.054846641516081E-5	1.054846641516081E-5	1.757828662842712E-5	-0.3626100407147728	23916.671657454746	-14352.036297616334	-14352.036297616332	65500.80774155632	3249.0913201447925	-4268.767621913313
550000	-5450.822520365386	-1081.256900096299	-4369.565620269087	261.0	4.478770907468773E-5	1.000356935385628E-5	1.000356935385628E-5	1.2445503833460643E-5	-0.42371059295179375	27213.148924669604	-21873.652223933703	-21873.652223933703	97932.12178099064	3528.574600384298	-4369.565620269087
560000	-5397.973337283776	-1110.962943665492	-4287.010393618284	853.0	5.373604458231999E-5	1.3288549855790801E-5	1.3288549855790801E-5	1.611460268285892E-5	-0.45158025164885884	23376.536619113478	-19276.942685607533	-19276.942685607533	77951.82038717566	3413.94421912768	-4287.010393618284
570000	-5295.423390155244	-1017.2041681905456	-4278.219221964699	452.0	4.192114435147854E-5	1.184348491505692E-5	1.184348491505692E-5	1.5721205384515043E-5	-0.4613388469359472	30304.022854754094	-22829.371461512237	-22829.371461512237	80806.73748947647	3400.083277194627	-4278.219221964699
580000	-5506.615681845195	-1109.0975750311154	-4397.518106814079	971.0	4.602414573547622E-5	1.0683068847146914E-5	1.0683068847146914E-5	1.3362636421351723E-5	-0.43078153862427543	26678.533861591517	-21328.77113448334	-21328.77113448334	91887.3111366536	3534.2721392025996	-4397.518106814079
590000	-5331.640185237644	-1024.5107625237717	-4307.129422713872	383.0	5.179707922443466E-5	1.2816886549862814E-5	1.2816886549862814E-5	1.4088541736391713E-5	-0.47445702694614694	24914.626202076233	-22665.790643143966	-22665.79064314397	91599.60564993408	3490.071628102804	-4307.129422713872
600000	-5396.6801815298895	-1093.0492269048295	-4303.63095462506	393.0	5.213567615513554E-5	1.2473860899133408E-5	1.2473860899133408E-5	1.5397670773325524E-5	-0.44025660155459806	23792.283980272645	-19274.450351071086	-19274.450351071086	80559.38010672323	3323.2226684116686	-4303.63095462506
610000	-5346.354392781801	-1105.979759918004	-4240.374632863797	704.0	5.235514429071641E-5	1.1101078439212786E-5	1.1101078439212786E-5	1.5652136530822623E-5	-0.3877918496862534	22481.081470985173	-15944.420642912915	-15944.420642912914	75197.41869788818	3492.8416866603225	-4240.374632863797
620000	-5365.109279238624	-1087.4323560550336	-4277.676923183591	343.0	4.276937231913101E-5	9.178364915434122E-6	9.178364915434122E-6	1.4457823665204879E-5	-0.3691028685262481	27069.017334674416	-17184.42033553001	-17184.42033553001	80076.01334120265	3415.9993944896273	-4277.676923183591
