state	from	to	time
10200000	Central	Mississippi	0.9852834627242041
10200000	Mississippi	Atlantic	1.0356217768052536
10200000	Mississippi	Atlantic	1.045077451652586
10200000	Pacific	Mississippi	1.148530541079785
10200000	Pacific	Mississippi	1.103404528119884
10200000	Pacific	Central	1.1760414174100577
10200000	Pacific	Central	0.8853436865896999
10200000	Pacific	Central	0.9568094055891568
10200000	Mississippi	Atlantic	0.9300826052185616
10200000	Pacific	Atlantic	0.9965371316397149
10200000	Central	Mississippi	0.8842003164803482
10200000	Pacific	Central	1.1260493313799635
10200000	Mississippi	Central	1.066712704581731
10200000	Pacific	Mississippi	0.8153808221296139
10200000	Central	Mississippi	0.7534064242276763
10200000	Mississippi	Central	0.8067700111369001
10200000	Mississippi	Atlantic	0.9844734589733931
10200000	Pacific	Mississippi	0.917830371353545
10200000	Mississippi	Atlantic	1.0819083372934184
10200000	Mississippi	Atlantic	1.0324408938131535
10200000	Mississippi	Atlantic	1.0196502323416268
10200000	Pacific	Central	0.8719735575720762
10200000	Mississippi	Atlantic	0.8373482245989059
10200000	Pacific	Central	1.1602346146076192
10200000	Central	Mississippi	0.6928039090855767
10200000	Pacific	Central	0.8526585145579815
10200000	Central	Mississippi	0.939356315282585
10200000	Mississippi	Central	1.0908474300053257
10200000	Pacific	Mississippi	0.9828413908548952
10200000	Pacific	Central	0.9694936286078923
10200000	Central	Mississippi	0.6677961876646847
10200000	Mississippi	Atlantic	0.9321449343448013
10200000	Pacific	Central	0.905688646656333
10200000	Pacific	Central	0.6248530062697439
10200000	Central	Pacific	0.5660669351406107
10200000	Pacific	Central	1.0604186724884332
10200000	Mississippi	Central	0.30457240611524167
10200000	Central	Mississippi	0.3221071185334589
10200000	Central	Mississippi	0.18945653338759288
10200000	Mississippi	Central	0.24337636040752939
10200000	Pacific	Mississippi	0.47195157262262694
10200000	Central	Mississippi	0.2863898809679723
10200000	Mississippi	Atlantic	0.24662818590457788
10200000	Central	Mississippi	0.3546949009163168
10200000	Mississippi	Atlantic	0.3486252938237025
