# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sun Mar 01 14:15:55 CET 2026 [seed=1772370950270]
# -overwrite C21_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
510000	-956.1090337985232	-227.3398405580942	-728.769193240429	733.0	5.701864398913403E-4	-2.940866486100203E-4	-2.940866486100203E-4	6.672810104038211E-4	0.47677391107617834	2269.758824816838	1000.3368229217929	1000.3368229217928	1939.491284115905	2922.3670661613505	-728.769193240429
520000	-1061.3254539325792	-299.89471365109364	-761.4307402814856	42.0	4.217431521512438E-4	-1.8351788509075016E-4	-1.8351788509075016E-4	6.396604559194128E-4	0.3533292765527379	2709.3510719091464	777.3098588226075	777.3098588226073	1786.3387532826798	2992.6732594987047	-761.4307402814856
530000	-977.1116938655293	-226.4381594308184	-750.673534434711	943.0	4.080154600061642E-4	-2.5024225878762986E-4	-2.5024225878762986E-4	5.196124084947775E-4	0.5434787716347506	3478.257601719737	1675.1082627549285	1675.1082627549283	2731.2336121778344	3233.1855736800567	-750.673534434711
540000	-1006.7775245973157	-261.99346607805666	-744.7840585192591	819.0	5.203362194410089E-4	-1.9747795433622687E-4	-1.9747795433622687E-4	6.719938832050666E-4	0.3339595992005535	2163.0805524209904	635.6616231672153	635.6616231672155	1674.9098245134462	3160.6692708092223	-744.7840585192591
550000	-947.830435183442	-207.07323221900998	-740.7572029644319	47.0	6.16846382550711E-4	-2.3929577409938132E-4	-2.3929577409938132E-4	5.684086611197774E-4	0.40412542526135115	1937.5914946197217	815.7114560499278	815.7114560499277	2102.7060037449787	2931.8838305490863	-740.7572029644319
560000	-881.2959703316579	-184.25439319516397	-697.041577136494	750.0	5.463159037557755E-4	-2.6160112757786237E-4	-2.6160112757786237E-4	7.236983376598497E-4	0.4160436543366247	2213.599929486804	800.1679808088794	800.1679808088793	1671.0344394900449	2806.2532895784752	-697.041577136494
570000	-1043.1197405247292	-279.9545417745816	-763.1651987501476	395.0	6.318011438438871E-4	-2.8260470628233193E-4	-2.8260470628233193E-4	7.115573697526708E-4	0.4214870401511086	1924.7024323897783	764.4218002765779	764.4218002765779	1708.9685948522347	3150.7633478913626	-763.1651987501476
580000	-978.9238566383428	-241.5045542126913	-737.4193024256515	991.0	5.259610840061397E-4	-2.462853973557163E-4	-2.462853973557163E-4	7.017128745323294E-4	0.40539849711283554	2275.2069247772956	798.5463312308618	798.5463312308618	1705.3560564806328	3210.7176468409184	-737.4193024256515
590000	-945.8354183364099	-207.1888730823103	-738.6465452540997	282.0	3.8695484735023556E-4	-2.20824231249836E-4	-2.20824231249836E-4	7.450712405647566E-4	0.41126114607283676	3110.352604437861	921.8463757509915	921.8463757509913	1615.3703857142157	2869.40542709545	-738.6465452540997
600000	-952.2283497323797	-221.68671596337896	-730.5416337690007	232.0	3.4030293561523997E-4	-1.5911625455588955E-4	-1.5911625455588955E-4	8.576341292703758E-4	0.29453076942720346	3217.687403854573	596.9752725076032	596.9752725076031	1276.7547746210175	3201.681112913166	-730.5416337690007
610000	-994.3426084267335	-251.25376622807224	-743.0888421986613	325.0	4.7359227015095835E-4	-1.6640804902182325E-4	-1.6640804902182325E-4	6.26495082610118E-4	0.3055013916996125	2328.8776645868957	618.5906311663466	618.5906311663466	1760.4902108416923	3117.258388585424	-743.0888421986613
620000	-982.6272500038361	-217.88098293179766	-764.7462670720384	706.0	3.4221925347530633E-4	-1.2541650969857747E-4	-1.2541650969857747E-4	5.535307954080243E-4	0.28815860745190797	3186.7132243066994	722.0311016449231	722.0311016449231	1970.1787682079087	3097.834491456765	-764.7462670720384
630000	-994.2743338036698	-269.5222047784445	-724.7521290252253	689.0	6.060115201260475E-4	-3.4834751206610625E-4	-3.4834751206610625E-4	8.516499341529005E-4	0.4848883105478239	2157.366477415846	882.4203641489474	882.4203641489474	1535.1248042403206	3023.944455886523	-724.7521290252253
640000	-1035.2853255687367	-298.30717451827695	-736.9781510504597	627.0	6.474460000664447E-4	-2.729774218282305E-4	-2.729774218282305E-4	7.651152501960243E-4	0.38784796978951513	1818.00577837906	648.6271579655411	648.6271579655412	1538.4094997552854	2912.31455154937	-736.9781510504597
650000	-968.8033609569608	-228.09201668522334	-740.7113442717374	937.0	4.281327791866048E-4	-1.6599377214064796E-4	-1.6599377214064796E-4	5.389806059854084E-4	0.3455540480975956	2652.4462200909306	816.8931285906356	816.8931285906355	2106.938838317456	2750.714767964745	-740.7113442717374
660000	-959.6774895032087	-214.7880526538079	-744.8894368494008	119.0	5.260528310984178E-4	-2.3367905993330366E-4	-2.3367905993330366E-4	4.975455050118694E-4	0.4567606814540905	2402.100816581484	1128.1795434377232	1128.1795434377234	2539.731386210324	3014.3175107797188	-744.8894368494008
670000	-987.5813437114455	-224.1152481815531	-763.4660955298924	51.0	3.624759269280244E-4	-2.3204683773615022E-4	-2.3204683773615022E-4	6.182584889316491E-4	0.4901748512871244	3631.301812966088	1362.912305531621	1362.9123055316209	2128.979244401149	3096.3030359845957	-763.4660955298924
680000	-971.3828050481611	-222.93347167489537	-748.4493333732657	454.0	4.880099575397048E-4	-1.909834942228087E-4	-1.909834942228087E-4	5.016902078331534E-4	0.3859790038172645	2407.8611704886994	916.6249066919993	916.6249066919992	2342.202835982963	2910.4459909573984	-748.4493333732657
690000	-1032.85096304077	-260.9736428215959	-771.8773202191741	290.0	4.964238702671199E-4	-2.0862248141742626E-4	-2.0862248141742626E-4	4.857355435311096E-4	0.4248492311656316	2458.0840388815723	1055.7423654775207	1055.7423654775207	2512.1727414729967	2839.1876212370075	-771.8773202191741
700000	-983.4489398871651	-253.40816578039957	-730.0407741067655	55.0	5.865699969224022E-4	-2.0257621154568038E-4	-2.0257621154568038E-4	6.483055576507041E-4	0.32850247815018974	1911.0558169494013	597.1481238766835	597.1481238766835	1729.07356945798	2812.0294139707185	-730.0407741067655
710000	-907.39542393371	-185.8501964405325	-721.5452274931775	477.0	4.3773964364725976E-4	-2.8982851596716835E-4	-2.8982851596716835E-4	7.103434806605008E-4	0.5197553562517172	3130.0257289029246	1277.087404396915	1277.087404396915	1928.8363791312943	2999.808920682433	-721.5452274931775
720000	-987.6151239667136	-258.5702900793414	-729.0448338873721	148.0	5.106258357486706E-4	-2.2356453085215083E-4	-2.2356453085215083E-4	6.783273923430778E-4	0.37986723244398035	2288.6281413303423	754.2907488140587	754.2907488140586	1722.8150751041364	3023.755615311482	-729.0448338873721
730000	-957.1738130726883	-240.25583167889744	-716.9179813937908	463.0	5.88519461618853E-4	-2.587429457966258E-4	-2.587429457966258E-4	7.615695763109622E-4	0.38648559414750516	1997.5563743392129	678.6689447272706	678.6689447272706	1543.6551544955664	2903.5712305677976	-716.9179813937908
740000	-966.8311600710695	-225.96738286641016	-740.8637772046593	484.0	5.318735798522432E-4	-3.3782518097619577E-4	-3.3782518097619577E-4	7.490997132074498E-4	0.5352023279253607	2634.8871389604346	1188.2680087539343	1188.2680087539345	1870.814833321691	2903.121685247694	-740.8637772046593
750000	-938.2942712669369	-195.79511420791115	-742.4991570590257	199.0	4.395317024764859E-4	-2.9366539901040114E-4	-2.9366539901040114E-4	6.821817050666111E-4	0.536299808957589	3193.717833424514	1374.8308037484887	1374.8308037484887	2057.7219033124366	2939.303956182304	-742.4991570590257
760000	-968.4373544865052	-235.21303621999382	-733.2243182665114	237.0	4.447537262997359E-4	-1.9940674083361592E-4	-1.9940674083361592E-4	7.928564925162333E-4	0.33580158689374556	2534.198420220894	637.3615558071504	637.3615558071505	1421.5614064017645	3003.275679762643	-733.2243182665114
770000	-991.1075549776425	-254.96683552351809	-736.1407194541245	669.0	6.093860352592055E-4	-1.652339525141025E-4	-1.652339525141025E-4	4.824370928587622E-4	0.3047422690555305	1808.9932376320496	619.5773649036859	619.5773649036857	2285.013389743725	2691.510577495369	-736.1407194541245
780000	-958.4614265288407	-199.6866747705335	-758.7747517583072	651.0	4.7206724208113455E-4	-2.5275159424014934E-4	-2.5275159424014934E-4	5.173079631473185E-4	0.5114667305791339	2868.8206498766017	1401.6776166248176	1401.6776166248178	2617.9304180302865	3013.855096404315	-758.7747517583072
790000	-924.1003491736383	-207.95176578283815	-716.1485833908001	564.0	5.448752510132935E-4	-2.2266911630694353E-4	-2.2266911630694353E-4	6.39347014182591E-4	0.3772620530733049	2139.8385419081815	745.2540585888411	745.2540585888411	1823.6498126777178	2806.856648331173	-716.1485833908001
800000	-971.2426516120779	-229.6428214163338	-741.5998301957441	40.0	4.972144346960461E-4	-2.578222730856093E-4	-2.578222730856093E-4	6.506581529849763E-4	0.4532858174371765	2531.307443512387	1003.0266061692695	1003.0266061692697	1934.3530758723414	3018.836463172575	-741.5998301957441
810000	-907.90240566583	-201.35986610294648	-706.5425395628835	308.0	5.605443479478596E-4	-2.444425172530231E-4	-2.444425172530231E-4	8.068794348507289E-4	0.36346904940703606	2055.5365931406586	622.7207156741576	622.7207156741575	1427.9945299363756	2724.3001710127533	-706.5425395628835
820000	-993.1140594125708	-240.4500861362167	-752.6639732763541	357.0	5.595419591633905E-4	-1.3062559874913343E-4	-1.3062559874913343E-4	4.813222654693821E-4	0.25170624365074673	1908.0633985780878	517.827538369766	517.8275383697661	2218.1428303699686	2931.860396819058	-752.6639732763541
830000	-1018.5133499772701	-270.5487415518915	-747.9646084253786	420.0	5.938614901767172E-4	-2.914232826929468E-4	-2.914232826929468E-4	6.597244228621375E-4	0.4655865042588291	2149.93812971003	949.702641943513	949.702641943513	1935.3011913038547	2998.1970490532635	-747.9646084253786
840000	-1016.3529832642906	-261.40882982325854	-754.9441534410321	795.0	5.088854071605975E-4	-2.54892702469586E-4	-2.54892702469586E-4	8.401046343175398E-4	0.38983489667372956	2317.2315079873824	703.0617106384487	703.0617106384486	1403.6409885840628	2919.0987260377437	-754.9441534410321
850000	-1073.2776847512023	-314.86367847887715	-758.4140062723252	75.0	6.68470387205871E-4	-1.8932962856638304E-4	-1.8932962856638304E-4	5.507007232825917E-4	0.31204675660387804	1657.332292213962	569.7869896112785	569.7869896112785	2011.7597676307287	2920.3689929718	-758.4140062723252
860000	-966.0492782068749	-213.6883005651374	-752.3609776417375	217.0	5.458875874436145E-4	-1.6853855127431838E-4	-1.6853855127431838E-4	5.411214940292928E-4	0.31009892045759835	2026.776534060142	631.2630057692535	631.2630057692535	2044.6279895980786	2938.675301838955	-752.3609776417375
870000	-987.0480585909924	-238.59209835061185	-748.4559602403805	255.0	5.103520482183314E-4	-1.9036071074887568E-4	-1.9036071074887568E-4	6.273514212332292E-4	0.336423979348571	2209.506047794636	670.442637772808	670.4426377728079	1797.4390411455965	2838.9550759780855	-748.4559602403805
880000	-959.0085476212637	-216.3455910536889	-742.6629565675747	155.0	5.503117965239169E-4	-2.207459308665958E-4	-2.207459308665958E-4	4.5317244797387485E-4	0.44203488683026654	2258.4389994703183	1100.1137016878822	1100.113701687882	2742.5445405936007	2956.884804811082	-742.6629565675747
890000	-931.7577109642509	-206.02750596192334	-725.7302050023276	859.0	5.282540718527256E-4	-2.795931159071315E-4	-2.795931159071315E-4	6.380508894342598E-4	0.4815899199341919	2464.6524964810556	1080.0076961422822	1080.0076961422822	2040.5311528090083	2988.5395933141017	-725.7302050023276
900000	-953.0047822756551	-206.7802732087765	-746.2245090668786	545.0	5.573157500385137E-4	-2.448271852038428E-4	-2.448271852038428E-4	5.52871770168216E-4	0.4410590863953791	2227.670710508612	986.475307735331	986.4753077353308	2245.5767139063614	3055.783295163166	-746.2245090668786
910000	-1029.874934512716	-216.290303454018	-813.584631058698	611.0	3.309111126240977E-4	-1.453646503959753E-4	-1.453646503959753E-4	3.355035449914587E-4	0.4362692221604735	3732.3386967692736	1617.121839440021	1617.1218394400207	3681.249778953417	3222.6104206660307	-813.584631058698
