label,,host,date,country,location,county,latitude,longitude
A/avian/Veracruz/CENAPA-18079/2023|H5N1|Mexico|2023-10-22|avian|B3.6,CENAPA-18079,avian,10/22/2023,Mexico,Veracruz,,19.527222,-96.9225
A/avian/Guanajuato/CENAPA-18539/2023|H5N1|Mexico|2023-10-26|avian|B3.6,CENAPA-18539,avian,10/26/2023,Mexico,Guanajuato,,21.016667,-101.266667
A/chicken/Florida/24-004150-001-original/2024|H5N1|USA-FL|2024-02-05|avian|B3.6,24-004150-001-original,chicken,2/5/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/24-004649-001-original/2024|H5N1|USA-FL|2024-02-07|avian|B3.6,24-004649-001-original,chicken,2/7/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/24-010928-001-original/2024|H5N1|USA-FL|2024-04-10|avian|B3.6,24-010928-001-original,chicken,4/10/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/24-010928-002-original/2024|H5N1|USA-FL|2024-04-10|avian|B3.6,24-010928-002-original,chicken,4/10/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/24-020698-001-original/2024|H5N1|USA-FL|2024-07-16|avian|B3.6,24-020698-001-original,chicken,7/16/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/24-020699-001-original/2024|H5N1|USA-FL|2024-07-16|avian|B3.6,24-020699-001-original,chicken,7/16/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/24-020700-001-original/2024|H5N1|USA-FL|2024-07-16|avian|B3.6,24-020700-001-original,chicken,7/16/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/24-022130-001-original/2024|H5N1|USA-FL|2024-07-31|avian|B3.6,24-022130-001-original,chicken,7/31/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/24-022130-002-original/2024|H5N1|USA-FL|2024-07-31|avian|B3.6,24-022130-002-original,chicken,7/31/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/24-022130-003-original/2024|H5N1|USA-FL|2024-07-31|avian|B3.6,24-022130-003-original,chicken,7/31/2024,USA-FL,Florida,Miami-Dade,25.61058,-80.497099
A/chicken/Florida/23-036761-002/2023|H5N1|USA-FL|2023-11-17|avian|B3.6,23-036761-002,chicken,11/17/2023,USA-FL,Florida,Broward,26.193535,-80.476683
A/chicken/Florida/24-021103-001-original/2024|H5N1|USA-FL|2024-07-22|avian|B3.6,24-021103-001-original,chicken,7/22/2024,USA-FL,Florida,Hendry,26.55,-81.17
A/chicken/Florida/24-021103-002-original/2024|H5N1|USA-FL|2024-07-22|avian|B3.6,24-021103-002-original,chicken,7/22/2024,USA-FL,Florida,Hendry,26.55,-81.17
A/chicken/Florida/24-002738-001-original/2024|H5N1|USA-FL|2024-01-23|avian|B3.6,24-002738-001-original,chicken,1/23/2024,USA-FL,Florida,DeSoto,27.19,-81.81
A/chicken/Florida/24-002738-002-original/2024|H5N1|USA-FL|2024-01-23|avian|B3.6,24-002738-002-original,chicken,1/23/2024,USA-FL,Florida,DeSoto,27.19,-81.81
A/domestic_goose/Florida/23-035656-001/2023|H5N1|USA-FL|2023-11-14|avian|B3.6,23-035656-001,domestic_goose,11/14/2023,USA-FL,Florida,Saint Lucie,27.38,-80.44
A/blue-winged_teal/Florida/23-038112-008-original/2023|H5N1|USA-FL|2023-11-18|avian|B3.6,23-038112-008-original,blue-winged_teal,11/18/2023,USA-FL,Florida,Brevard,28.3,-80.7
A/blue-winged_teal/Florida/23-038112-025-original/2023|H5N1|USA-FL|2023-11-18|avian|B3.6,23-038112-025-original,blue-winged_teal,11/18/2023,USA-FL,Florida,Brevard,28.3,-80.7
A/blue-winged_teal/Florida/23-038112-033-original/2023|H5N1|USA-FL|2023-11-18|avian|B3.6,23-038112-033-original,blue-winged_teal,11/18/2023,USA-FL,Florida,Brevard,28.3,-80.7
A/blue-winged_teal/Florida/23-038112-061-original/2023|H5N1|USA-FL|2023-11-18|avian|B3.6,23-038112-061-original,blue-winged_teal,11/18/2023,USA-FL,Florida,Brevard,28.3,-80.7
A/ring-necked_duck/Florida/23-038112-067-original/2023|H5N1|USA-FL|2023-11-18|avian|B3.6,23-038112-067-original,ring-necked_duck,11/18/2023,USA-FL,Florida,Brevard,28.3,-80.7
A/ring-necked_duck/Florida/23-038112-112-original/2023|H5N1|USA-FL|2023-11-18|avian|B3.6,23-038112-112-original,ring-necked_duck,11/18/2023,USA-FL,Florida,Brevard,28.3,-80.7
A/blue-winged_teal/Florida/23-038109-006-original/2023|H5N1|USA-FL|2023-11-25|avian|B3.6,23-038109-006-original,blue-winged_teal,11/25/2023,USA-FL,Florida,Brevard,28.3,-80.7
A/green-winged_teal/Florida/23-038109-005-original/2023|H5N1|USA-FL|2023-11-25|avian|B3.6,23-038109-005-original,green-winged_teal,11/25/2023,USA-FL,Florida,Brevard,28.3,-80.7
A/ring-necked_duck/Florida/23-038109-032-original/2023|H5N1|USA-FL|2023-11-25|avian|B3.6,23-038109-032-original,ring-necked_duck,11/25/2023,USA-FL,Florida,Brevard,28.3,-80.7
A/chicken/Florida/24-027090-001/2024|H5N1|USA-FL|2024-09-16|avian|B3.6,24-027090-001,chicken,9/16/2024,USA-FL,Florida,Orange,28.51,-81.32
A/duck/Florida/24-027844-002-R2/2024|H5N1|USA-FL|2024-09-19|avian|B3.6,24-027844-002-R2,duck,9/19/2024,USA-FL,Florida,Orange,28.51,-81.32
A/pigeon/Florida/24-027845-002/2024|H5N1|USA-FL|2024-09-19|avian|B3.6,24-027845-002,pigeon,9/19/2024,USA-FL,Florida,Orange,28.51,-81.32
A/peregrine_falcon/Texas/23-032452-001/2023|H5N1|USA-TX|2023-10-17|avian|B3.6,23-032452-001,peregrine_falcon,10/17/2023,USA-TX,Texas,Bexar,29.45,-98.52
A/chicken/Sonora/CENAPA-18486/2023|H5N1|Mexico|2023-10-25|avian|B3.6,CENAPA-18486,chicken,10/25/2023,Mexico,Sonora,,29.646111,-110.868889
A/greater_white-fronted_goose/Louisiana/W23-857A/2023|H5N1|USA-LA|2023-10-27|avian|B3.6,W23-857A,greater_white-fronted_goose,10/27/2023,USA-LA,Louisiana,Cameron,29.85,-93.2
A/greater_white-fronted_goose/Louisiana/W23-857B/2023|H5N1|USA-LA|2023-10-27|avian|B3.6,W23-857B,greater_white-fronted_goose,10/27/2023,USA-LA,Louisiana,Cameron,29.85,-93.2
A/blue-winged_teal/Louisiana/23-028760-020/2023|H5N1|USA-LA|2023-09-20|avian|B3.6,23-028760-020,blue-winged_teal,9/20/2023,USA-LA,Louisiana,Jefferson Davis,30.2425,-92.6733
A/chicken/Florida/23-035663-001/2023|H5N1|USA-FL|2023-11-15|avian|B3.6,23-035663-001,chicken,11/15/2023,USA-FL,Florida,Duval,30.335245,-81.648113
A/Canada_goose/Louisiana/W23-902/2023|H5N1|USA-LA|2023-11-21|avian|B3.6,W23-902,Canada_goose,11/21/2023,USA-LA,Louisiana,Livingston Parish,30.44,-90.73
A/chicken/Texas/23-036713-001/2023|H5N1|USA-TX|2023-11-20|avian|B3.6,23-036713-001,chicken,11/20/2023,USA-TX,Texas,Grimes,30.55,-95.98
A/snow_goose/Mississippi/23-038132-001/2023|H5N1|USA-MS|2023-11-29|avian|B3.6,23-038132-001,snow_goose,11/29/2023,USA-MS,Mississippi,Smith,32.02,-89.5
A/mallard/Georgia/23-036743-002-original/2023|H5N1|USA-GA|2023-11-19|avian|B3.6,23-036743-002-original,mallard,11/19/2023,USA-GA,Georgia,Sumter,32.04,-84.2
A/king_vulture/Arizona/23-033233-001/2023|H5N1|Arizona|2023-10-24|avian|B3.6,23-033233-001,king_vulture,10/24/2023,USA,Arizona,Pima,32.065278,-111.820833
A/domestic_goose/Texas/23-034913-001/2023|H5N1|USA-TX|2023-11-06|avian|B3.6,23-034913-001,domestic_goose,11/6/2023,USA-TX,Texas,Ellis,32.35,-96.79
A/snow_goose/Mississippi/23-038133-001-original/2023|H5N1|USA-MS|2023-11-28|avian|B3.6,23-038133-001-original,snow_goose,11/28/2023,USA-MS,Mississippi,Madison,32.63,-90.03
A/green-winged_teal/South_Carolina/23-037736-010-original/2023|H5N1|USA-SC|2023-11-25|avian|B3.6,23-037736-010-original,green-winged_teal,11/25/2023,USA-SC,South_Carolina,Colleton,32.84,-80.66
A/green-winged_teal/South_Carolina/23-037736-011-original/2023|H5N1|USA-SC|2023-11-25|avian|B3.6,23-037736-011-original,green-winged_teal,11/25/2023,USA-SC,South_Carolina,Colleton,32.84,-80.66
A/canada_goose/New_Mexico/24_005749-001/2024|H5N1|USA-NM|2024-02-15|avian|B3.6,24_005749-001,canada_goose,2/15/2024,USA-NM,New_Mexico,Chaves,33.36,-104.47
A/peacock/Oklahoma/23-031171-001/2023|H5N1|USA-OK|2023-10-11|avian|B3.6,23-031171-001,peacock,10/11/2023,USA-OK,Oklahoma,Carter,34.25,-97.29
A/chicken/Arkansas/23-039417-006-original/2023|H5N1|Arkansas|2023-12-12|avian|B3.6,23-039417-006-original,chicken,12/12/2023,USA,Arkansas,Scott,34.880278,-94.070833
A/chicken/Arkansas/23-039417-007-original/2023|H5N1|USA-AR|2023-12-12|avian|B3.6,23-039417-007-original,chicken,12/12/2023,USA-AR,Arkansas,Scott,34.880278,-94.070833
A/guinea_fowl/Oklahoma/23-033516-001/2023|H5N1|USA-OK|2023-10-31|avian|B3.6,23-033516-001,guinea_fowl,10/31/2023,USA-OK,Oklahoma,Grady,35.02,-97.89
A/chicken/Arkansas/23-037987-001/2023|H5N1|Arkansas|2023-11-29|avian|B3.6,23-037987-001,chicken,11/29/2023,USA,Arkansas,Johnson,35.55,-93.466667
A/chicken/Arkansas/23-037987-002/2023|H5N1|Arkansas|2023-11-29|avian|B3.6,23-037987-002,chicken,11/29/2023,USA,Arkansas,Johnson,35.55,-93.466667
A/chicken/Oklahoma/23-033090-001/2023|H5N1|USA-OK|2023-10-27|avian|B3.6,23-033090-001,chicken,10/27/2023,USA-OK,Oklahoma,Wagoner,35.96,-95.52
A/chicken/Arkansas/23-037636-002/2023|H5N1|Arkansas|2023-11-28|avian|B3.6,23-037636-002,chicken,11/28/2023,USA,Arkansas,Washington,36.0025,-94.227222
A/chicken/Arkansas/23-033113-001/2023|H5N1|Arkansas|2023-10-30|avian|B3.6,23-033113-001,chicken,10/30/2023,USA,Arkansas,Madison,36.027222,-93.695833
A/chicken/Arkansas/23-033113-002/2023|H5N1|USA-AR|2023-10-30|avian|B3.6,23-033113-002,chicken,10/30/2023,USA-AR,Arkansas,Madison,36.027222,-93.695833
A/turkey/Arkansas/23-038491-001/2023|H5N1|Arkansas|2023-12-05|avian|B3.6,23-038491-001,turkey,12/5/2023,USA,Arkansas,Madison,36.027222,-93.695833
A/turkey/Arkansas/23-038491-003/2023|H5N1|USA-AR|2023-12-05|avian|B3.6,23-038491-003,turkey,12/5/2023,USA-AR,Arkansas,Madison,36.027222,-93.695833
A/chicken/Arkansas/23-037422-001/2023|H5N1|Arkansas|2023-11-27|avian|B3.6,23-037422-001,chicken,11/27/2023,USA,Arkansas,Carroll,36.368056,-93.496389
A/chicken/Arkansas/23-037422-002/2023|H5N1|USA-AR|2023-11-27|avian|B3.6,23-037422-002,chicken,11/27/2023,USA-AR,Arkansas,Carroll,36.368056,-93.496389
A/chicken/New_Mexico/23-036561-001/2023|H5N1|USA-NM|2023-11-14|avian|B3.6,23-036561-001,chicken,11/14/2023,USA-NM,New_Mexico,San Juan,36.51,-108.32
A/gadwall/Oklahoma/23-038107-003-original/2023|H5N1|USA-OK|2023-11-17|avian|B3.6,23-038107-003-original,gadwall,11/17/2023,USA-OK,Oklahoma,Washington,36.747206,-95.980597
A/gadwall/Oklahoma/23-038104-007-original/2023|H5N1|USA-OK|2023-11-21|avian|B3.6,23-038104-007-original,gadwall,11/21/2023,USA-OK,Oklahoma,Washington,36.747206,-95.980597
A/gadwall/Oklahoma/23-038104-008-original/2023|H5N1|USA-OK|2023-11-21|avian|B3.6,23-038104-008-original,gadwall,11/21/2023,USA-OK,Oklahoma,Washington,36.747206,-95.980597
A/domestic_duck/California/23-036543-001/2023|H5N1|USA-CA|2023-11-15|avian|B3.6,23-036543-001,domestic_duck,11/15/2023,USA-CA,California,Fresno,36.75,-119.65
A/domestic_duck/California/23-036543-002/2023|H5N1|USA-CA|2023-11-15|avian|B3.6,23-036543-002,domestic_duck,11/15/2023,USA-CA,California,Fresno,36.75,-119.65
A/sanderling/Virginia/W24-190G/2024|H5N1|USA-VA|2024-03-08|avian|B3.6,W24-190G,sanderling,3/8/2024,USA-VA,Virginia,Norfolk,36.7706,-76.4644
A/ruddy_turnstone/Virginia/W24-190N/2024|H5N1|USA-VA|2024-03-09|avian|B3.6,W24-190N,ruddy_turnstone,3/9/2024,USA-VA,Virginia,Norfolk,36.7706,-76.4644
A/sanderling/Virginia/W24-190A/2024|H5N1|USA-VA|2024-03-10|avian|B3.6,W24-190A,sanderling,3/10/2024,USA-VA,Virginia,Norfolk,36.7706,-76.4644
A/sanderling/Virginia/W24-190B/2024|H5N1|USA-VA|2024-03-10|avian|B3.6,W24-190B,sanderling,3/10/2024,USA-VA,Virginia,Norfolk,36.7706,-76.4644
A/sanderling/Virginia/W24-190C/2024|H5N1|USA-VA|2024-03-10|avian|B3.6,W24-190C,sanderling,3/10/2024,USA-VA,Virginia,Norfolk,36.7706,-76.4644
A/sanderling/Virginia/W24-190J/2024|H5N1|USA-VA|2024-03-11|avian|B3.6,W24-190J,sanderling,3/11/2024,USA-VA,Virginia,Norfolk,36.7706,-76.4644
A/American_crow/Virginia/W24-190R/2024|H5N1|USA-VA|2024-03-14|avian|B3.6,W24-190R,American_crow,3/14/2024,USA-VA,Virginia,Norfolk,36.7706,-76.4644
A/peregrine_falcon/Virginia/W24-219E/2024|H5N1|USA-VA|2024-03-25|avian|B3.6,W24-219E,peregrine_falcon,3/25/2024,USA-VA,Virginia,Norfolk City,36.7706,-76.4644
A/red-tailed_hawk/Virginia/W24-248F/2024|H5N1|USA-VA|2024-04-17|avian|B3.6,W24-248F,red-tailed_hawk,4/17/2024,USA-VA,Virginia,Norfolk,36.7706,-76.4644
A/American_crow/Virginia/W24-190M/2024|H5N1|USA-VA|2024-03-13|avian|B3.6,W24-190M,American_crow,3/13/2024,USA-VA,Virginia,Virginia Beach,36.85,-75.977778
A/mallard/Missouri/23-034483-001-original/2023|H5N1|USA-MO|2023-11-05|avian|B3.6,23-034483-001-original,mallard,11/5/2023,USA-MO,Missouri,Stoddard,36.86,-89.95
A/horned_grebe/Virginia/24-012236-001-original/2024|H5N1|USA-VA|2024-04-17|avian|B3.6,24-012236-001-original,horned_grebe,4/17/2024,USA-VA,Virginia,Hampton,37.026389,-76.344444
A/horned_grebe/Virginia/24-012236-002-original/2024|H5N1|USA-VA|2024-04-17|avian|B3.6,24-012236-002-original,horned_grebe,4/17/2024,USA-VA,Virginia,Hampton,37.026389,-76.344444
A/horned_grebe/Virginia/24-012236-003-original/2024|H5N1|USA-VA|2024-04-17|avian|B3.6,24-012236-003-original,horned_grebe,4/17/2024,USA-VA,Virginia,Hampton,37.026389,-76.344444
A/horned_grebe/Virginia/24-012236-004-original/2024|H5N1|USA-VA|2024-04-17|avian|B3.6,24-012236-004-original,horned_grebe,4/17/2024,USA-VA,Virginia,Hampton,37.026389,-76.344444
A/mallard/Missouri/23-034484-001-original/2023|H5N1|USA-MO|2023-11-06|avian|B3.6,23-034484-001-original,mallard,11/6/2023,USA-MO,Missouri,Wayne,37.11,-90.46
A/chicken/California/23-039242-001-original/2023|H5N1|USA-CA|2023-12-11|avian|B3.6,23-039242-001-original,chicken,12/11/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/23-039245-001-original/2023|H5N1|USA-CA|2023-12-11|avian|B3.6,23-039245-001-original,chicken,12/11/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/23-040664-002-original/2023|H5N1|USA-CA|2023-12-20|avian|B3.6,23-040664-002-original,chicken,12/20/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/23-040664-007-original/2023|H5N1|USA-CA|2023-12-20|avian|B3.6,23-040664-007-original,chicken,12/20/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/23-040664-010/2023|H5N1|USA-CA|2023-12-20|avian|B3.6,23-040664-010,chicken,12/20/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/24-000127-001-original/2023|H5N1|USA-CA|2023-12-25|avian|B3.6,24-000127-001-original,chicken,12/25/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/24-000127-003-original/2023|H5N1|USA-CA|2023-12-25|avian|B3.6,24-000127-003-original,chicken,12/25/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/24-000133-001-original/2023|H5N1|USA-CA|2023-12-27|avian|B3.6,24-000133-001-original,chicken,12/27/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/24-000133-003-original/2023|H5N1|USA-CA|2023-12-27|avian|B3.6,24-000133-003-original,chicken,12/27/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/24-000133-004-original/2023|H5N1|USA-CA|2023-12-27|avian|B3.6,24-000133-004-original,chicken,12/27/2023,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/24-000134-001-original/2023|H5N1|USA-CA|2023-12-29|avian|B3.6,24-000134-001-original,chicken,12/29/2023,USA-CA,California,Merced,37.19,-120.71
A/domestic_goose/California/24-000492-001/2024|H5N1|USA-CA|2024-01-03|avian|B3.6,24-000492-001,domestic_goose,1/3/2024,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/24-001558-004-original/2024|H5N1|USA-CA|2024-01-15|avian|B3.6,24-001558-004-original,chicken,1/15/2024,USA-CA,California,Merced,37.19,-120.71
A/chicken/California/24-001558-005-original/2024|H5N1|USA-CA|2024-01-15|avian|B3.6,24-001558-005-original,chicken,1/15/2024,USA-CA,California,Merced,37.19,-120.71
A/turkey/Missouri/23-034952-002/2023|H5N1|USA-MO|2023-11-10|avian|B3.6,23-034952-002,turkey,11/10/2023,USA-MO,Missouri,Jasper,37.2,-94.34
A/chicken/California/23-038158-001/2023|H5N1|USA-CA|2023-12-01|avian|B3.6,23-038158-001,chicken,12/1/2023,USA-CA,California,Stanislaus,37.56,-120.99
A/chicken/California/23-038158-003/2023|H5N1|USA-CA|2023-12-01|avian|B3.6,23-038158-003,chicken,12/1/2023,USA-CA,California,Stanislaus,37.56,-120.99
A/chicken/California/23-038158-005/2023|H5N1|USA-CA|2023-12-01|avian|B3.6,23-038158-005,chicken,12/1/2023,USA-CA,California,Stanislaus,37.56,-120.99
A/chicken/California/23-038157-001/2023|H5N1|USA-CA|2023-12-02|avian|B3.6,23-038157-001,chicken,12/2/2023,USA-CA,California,Stanislaus,37.56,-120.99
A/chicken/California/23-038157-003/2023|H5N1|USA-CA|2023-12-02|avian|B3.6,23-038157-003,chicken,12/2/2023,USA-CA,California,Stanislaus,37.56,-120.99
A/chicken/California/23-038157-005/2023|H5N1|USA-CA|2023-12-02|avian|B3.6,23-038157-005,chicken,12/2/2023,USA-CA,California,Stanislaus,37.56,-120.99
A/chicken/California/23-038717-004-original/2023|H5N1|USA-CA|2023-12-06|avian|B3.6,23-038717-004-original,chicken,12/6/2023,USA-CA,California,Stanislaus,37.56,-120.99
A/chicken/California/23-038717-005-original/2023|H5N1|USA-CA|2023-12-06|avian|B3.6,23-038717-005-original,chicken,12/6/2023,USA-CA,California,Stanislaus,37.56,-120.99
A/green-winged_teal/Kansas/23-035001-003-original/2023|H5N1|USA-KS|2023-11-04|avian|B3.6,23-035001-003-original,green-winged_teal,11/4/2023,USA-KS,Kansas,Neosho,37.566667,-95.283333
A/green_winged_teal/Colorado/23-029294-001/2023|H5N1|USA-CO|2023-09-24|avian|B3.6,23-029294-001,green_winged_teal,9/24/2023,USA-CO,Colorado,Alamosa,37.57,-105.78
A/northern_shoveler/Colorado/23-029854-024/2023|H5N1|USA-CO|2023-09-30|avian|B3.6,23-029854-024,northern_shoveler,9/30/2023,USA-CO,Colorado,Alamosa,37.57,-105.78
A/redhead_duck/Colorado/23-029854-022-original/2023|H5N1|USA-CO|2023-09-30|avian|B3.6,23-029854-022-original,redhead_duck,9/30/2023,USA-CO,Colorado,Alamosa,37.57,-105.78
A/American_wigeon/Colorado/23-034259-003-original/2023|H5N1|USA-CO|2023-11-05|avian|B3.6,23-034259-003-original,American_wigeon,11/5/2023,USA-CO,Colorado,Alamosa,37.57,-105.78
A/turkey_vulture/California/24_007419-001/2024|H5N1|USA-CA|2024-02-20|avian|B3.6,24_007419-001,turkey_vulture,2/20/2024,USA-CA,California,Alameda,37.65,-121.91
A/wood_duck/Kansas/23-034999-001-original/2023|H5N1|USA-KS|2023-11-01|avian|B3.6,23-034999-001-original,wood_duck,11/1/2023,USA-KS,Kansas,Sedgwick,37.716667,-97.45
A/Muscovy_duck/California/23-039033-001-original/2023|H5N1|USA-CA|2023-12-08|avian|B3.6,23-039033-001-original,Muscovy_duck,12/8/2023,USA-CA,California,San Joaquin,37.9,-121.2
A/Muscovy_duck/California/23-039033-002-original/2023|H5N1|USA-CA|2023-12-08|avian|B3.6,23-039033-002-original,Muscovy_duck,12/8/2023,USA-CA,California,San Joaquin,37.9,-121.2
A/common_raven/California/24_007417-001/2024|H5N1|USA-CA|2024-02-20|avian|B3.6,24_007417-001,common_raven,2/20/2024,USA-CA,California,Contra Costa,37.93,-121.95
A/domestic_duck/Colorado/23-037672-001/2023|H5N1|USA-CO|2023-11-28|avian|B3.6,23-037672-001,domestic_duck,11/28/2023,USA-CO,Colorado,Bent,37.95,-103.08
A/pheasant/Colorado/23-037672-002/2023|H5N1|USA-CO|2023-11-28|avian|B3.6,23-037672-002,pheasant,11/28/2023,USA-CO,Colorado,Bent,37.95,-103.08
A/snow_goose/Colorado/24_007706-001/2024|H5N1|USA-CO|2024-02-27|avian|B3.6,24_007706-001,snow_goose,2/27/2024,USA-CO,Colorado,Prowers,37.96,-102.4
A/great_horned_owl/Kansas/W24-005/2023|H5N1|USA-KS|2023-10-04|avian|B3.6,W24-005,great_horned_owl,10/4/2023,USA-KS,Kansas,Finney,38.016667,-100.666667
A/chicken/California/23-040996-001-original/2023|H5N1|USA-CA|2023-12-23|avian|B3.6,23-040996-001-original,chicken,12/23/2023,USA-CA,California,Marin,38.04,-122.74
A/chicken/California/23-040996-002-original/2023|H5N1|USA-CA|2023-12-23|avian|B3.6,23-040996-002-original,chicken,12/23/2023,USA-CA,California,Marin,38.04,-122.74
A/mallard/Colorado/23-030893-0012/2023|H5N1|USA-CO|2023-10-07|avian|B3.6,23-030893-0012,mallard,10/7/2023,USA-CO,Colorado,Saguache,38.08,-106.3
A/mallard/Colorado/23-030893-003/2023|H5N1|USA-CO|2023-10-07|avian|B3.6,23-030893-003,mallard,10/7/2023,USA-CO,Colorado,Saguache,38.08,-106.3
A/pintail/Colorado/23-030893-007/2023|H5N1|USA-CO|2023-10-07|avian|B3.6,23-030893-007,pintail,10/7/2023,USA-CO,Colorado,Saguache,38.08,-106.3
A/chicken/Kansas/23-039047-001-original/2023|H5N1|USA-KS|2023-12-11|avian|B3.6,23-039047-001-original,chicken,12/11/2023,USA-KS,Kansas,Rice,38.35,-98.2
A/chicken/Kansas/23-039047-002-original/2023|H5N1|USA-KS|2023-12-11|avian|B3.6,23-039047-002-original,chicken,12/11/2023,USA-KS,Kansas,Rice,38.35,-98.2
A/chicken/Kansas/23-039580-008-original/2023|H5N1|USA-KS|2023-12-13|avian|B3.6,23-039580-008-original,chicken,12/13/2023,USA-KS,Kansas,Rice,38.35,-98.2
A/chicken/Kansas/23-039959-001-original/2023|H5N1|USA-KS|2023-12-17|avian|B3.6,23-039959-001-original,chicken,12/17/2023,USA-KS,Kansas,Rice,38.35,-98.2
A/chicken/Kansas/24-000250-002-original/2023|H5N1|USA-KS|2023-12-29|avian|B3.6,24-000250-002-original,chicken,12/29/2023,USA-KS,Kansas,Rice,38.35,-98.2
A/chicken/Kansas/23-039162-001-original/2023|H5N1|USA-KS|2023-12-11|avian|B3.6,23-039162-001-original,chicken,12/11/2023,USA-KS,Kansas,McPherson,38.4,-97.666667
A/chicken/Kansas/23-039162-002-original/2023|H5N1|USA-KS|2023-12-11|avian|B3.6,23-039162-002-original,chicken,12/11/2023,USA-KS,Kansas,McPherson,38.4,-97.666667
A/chicken/Kansas/23-039958-001-original/2023|H5N1|USA-KS|2023-12-16|avian|B3.6,23-039958-001-original,chicken,12/16/2023,USA-KS,Kansas,McPherson,38.4,-97.666667
A/chicken/Kansas/23-039958-002-original/2023|H5N1|USA-KS|2023-12-16|avian|B3.6,23-039958-002-original,chicken,12/16/2023,USA-KS,Kansas,McPherson,38.4,-97.666667
A/chicken/Colorado/23-034666-001/2023|H5N1|USA-CO|2023-11-08|avian|B3.6,23-034666-001,chicken,11/8/2023,USA-CO,Colorado,Montrose,38.41,-108.27
A/chicken/Colorado/23-034666-002/2023|H5N1|USA-CO|2023-11-08|avian|B3.6,23-034666-002,chicken,11/8/2023,USA-CO,Colorado,Montrose,38.41,-108.27
A/chicken/California/24-000494-001/2024|H5N1|USA-CA|2024-01-04|avian|B3.6,24-000494-001,chicken,1/4/2024,USA-CA,California,Sacramento,38.45,-121.35
A/chicken/California/24-000494-002/2024|H5N1|USA-CA|2024-01-04|avian|B3.6,24-000494-002,chicken,1/4/2024,USA-CA,California,Sacramento,38.45,-121.35
A/red-tailed_hawk/Kansas/W23-889/2023|H5N1|USA-KS|2023-11-08|avian|B3.6,W23-889,red-tailed_hawk,11/8/2023,USA-KS,Kansas,Lyon,38.45,-96.15
A/ring-necked_duck/Kansas/23-030994-012/2023|H5N1|USA-KS|2023-10-07|avian|B3.6,23-030994-012,ring-necked_duck,10/7/2023,USA-KS,Kansas,Barton,38.466667,-98.766667
A/chicken/Kansas/23-038719-001-original/2023|H5N1|USA-KS|2023-12-07|avian|B3.6,23-038719-001-original,chicken,12/7/2023,USA-KS,Kansas,Barton,38.466667,-98.766667
A/chicken/Kansas/23-038719-002-original/2023|H5N1|USA-KS|2023-12-07|avian|B3.6,23-038719-002-original,chicken,12/7/2023,USA-KS,Kansas,Barton,38.466667,-98.766667
A/chicken/Kansas/23-039998-002-original/2023|H5N1|USA-KS|2023-12-17|avian|B3.6,23-039998-002-original,chicken,12/17/2023,USA-KS,Kansas,Barton,38.466667,-98.766667
A/chicken/Maryland/24-005539-001-original/2024|H5N1|USA-MD|2024-02-16|avian|B3.6,24-005539-001-original,chicken,2/16/2024,USA-MD,Maryland,Charles,38.48,-77.01
A/chicken/Maryland/24-005539-002-original/2024|H5N1|USA-MD|2024-02-16|avian|B3.6,24-005539-002-original,chicken,2/16/2024,USA-MD,Maryland,Charles,38.48,-77.01
A/Pekin_duck/California/23-037131-001/2023|H5N1|USA-CA|2023-11-22|avian|B3.6,23-037131-001,Pekin_duck,11/22/2023,USA-CA,California,Sonoma,38.51,-122.93
A/Pekin_duck/California/23-037131-002/2023|H5N1|USA-CA|2023-11-22|avian|B3.6,23-037131-002,Pekin_duck,11/22/2023,USA-CA,California,Sonoma,38.51,-122.93
A/chicken/California/23-037680-001/2023|H5N1|USA-CA|2023-11-28|avian|B3.6,23-037680-001,chicken,11/28/2023,USA-CA,California,Sonoma,38.51,-122.93
A/chicken/California/23-037680-002/2023|H5N1|USA-CA|2023-11-28|avian|B3.6,23-037680-002,chicken,11/28/2023,USA-CA,California,Sonoma,38.51,-122.93
