label;collection_date;country;admin1;admin2;city/town/municipality;latitude;longitude;location_used
EPI_ISL_19410267|A/chicken/Cochabamba/39356/2023|H5N1|Bolivia-Cochabamba|2023-01-26|domestic_avian|B3.2;2023-01-26;Bolivia;Cochabamba;;;;;
EPI_ISL_19410269|A/chicken/Cochabamba/39425/2023|H5N1|Bolivia-Cochabamba|2023-02-07|domestic_avian|B3.2;2023-02-07;Bolivia;Cochabamba;;;;;
EPI_ISL_19418487|A/chicken/Cochabamba/39539/2023|H5N1|Bolivia-Cochabamba|2023-03-03|domestic_avian|B3.2;2023-03-03;Bolivia;Cochabamba;;;;;
EPI_ISL_19410299|A/chicken/Potosi/39870/2023|H5N1|Bolivia-Potosi|2023-06-06|domestic_avian|B3.2;2023-06-06;Bolivia;Potosi;;;;;
EPI_ISL_18755338|A/tern/Espirito_Santo/MAPA-1339N2/2023|H5N1|Brazil-ES|2023-05-15|wild_avian|B3.2;2023-05-15;Brazil;ES;Marataizes;;-21.0366;-40.81760167;precise (Martha)
EPI_ISL_18130597|A/Thalasseus_maximus/Brazil-ES/23ES1A0008/2023|H5N1|Brazil-ES|2023-06-21|wild_avian|B3.2;2023-06-21;Brazil;ES;Vila Velha;;-20.363252;-40.279514;precise (Martha)
OR889491|A/Buteogallus_urubitinga/Itapemirim/1630-SC/2023|H5N1|Brazil-ES|2023-06-07|wild_avian|B3.2;2023-06-07;Brazil;ES;Cachoeiro De Itapemirim;;-20.99954;-40.941583;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
EPI_ISL_18130622|A/Thalasseus_acuflavidus/Brazil-ES/23ES1A0009/2023|H5N1|Brazil-ES|2023-06-21|wild_avian|B3.2;2023-06-21;Brazil;ES;Vila Velha;;-20.363252;-40.279514;precise (Martha)
OR269887|A/Thalasseus_acuflavidus/EspiritoSanto/1339_N2/2023|H5N1|Brazil-ES|2023-05-15|wild_avian|B3.2;2023-05-15;Brazil;ES;Cariacica;;-20.33124;-40.35964;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP779060|A/Sterna_hirundo/ItapemirimBR/0155-N/2024|H5N1|Brazil-ES|2024-02-02|wild_avian|B3.2;2024-02-02;Brazil;ES;Itapemirim;;-20.906211;-40.780175;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP780446|A/Sterna_hirundo/PiumaBR/0448-N/2024|H5N1|Brazil-ES|2024-03-02|wild_avian|B3.2;2024-03-02;Brazil;ES;Piuma;;-20.838072;-40.708908;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
OR853704|A/Megascops_choliba/Serra/1409-N/2023|H5N1|Brazil-ES|2023-05-26|wild_avian|B3.2;2023-05-26;Brazil;ES;Serra;;-20.1544;-40.2694;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
OR839997|A/Gallus_gallus/Bonito/2108-SN52/2023|H5N1|Brazil-MS|2023-09-22|domestic_avian|B3.2;2023-09-22;Brazil;MS;Bonito;;-21.183888;-56.526019;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
EPI_ISL_18975372|A/Sula_leucogaster/Brazil-PR/A0001-IBTEC/2023|H5N1|Brazil-PR|2023-07-25|wild_avian|B3.2;2023-07-25;Brazil;PR;Matinhos;;-25.7751123;-48.5147336;precise (Martha)
OR878088|A/Thalasseus_maximus/Antonina/1775-N/2023|H5N1|Brazil-PR|2023-06-23|wild_avian|B3.2;2023-06-23;Brazil;PR;Antonina;;-25.460489;-48.692789;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP776752|A/Thalasseus_acuflavidus/MatinhosBR/2277-N/2023|H5N1|Brazil-PR|2023-11-14|wild_avian|B3.2;2023-11-14;Brazil;PR;Matinhos;;-25.8095;-48.538417;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PQ284579|A/Sterna_hirundo/SaoFranciscoItabapoanaBR/1060-N-2024/2024|H5N1|Brazil-RJ|2024-04-05|wild_avian|B3.2;2024-04-05;Brazil;RJ;Sao Francisco de Itabapoana;;-21.299972;-40.966472;precise
PP782339|A/Sterna_hirundo/Cabo_FrioBR/0613-N/2024|H5N1|Brazil-RJ|2024-03-09|wild_avian|B3.2;2024-03-09;Brazil;RJ;Cabo Frio;Cabo Frio;-22.5978;-41.994;precise (https://www.sciencedirect.com/science/article/pii/S0168170224001084?via%3Dihub)
OR420092|A/Fregata_magnificens/RJ/1532-N/2023|H5N1|Brazil-RJ|2023-06-03|wild_avian|B3.2;2023-06-03;Brazil;RJ;Niteroi;;-22.95947;-43.06116;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP779933|A/Sterna_hirundo/MacaeBR/0177-N/2024|H5N1|Brazil-RJ|2024-02-09|wild_avian|B3.2;2024-02-09;Brazil;RJ;Macae;;-22.341605;-41.744273;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP782205|A/Sterna_hirundo/SaoFranciscodeItabapoanaBR/0481-R/2024|H5N1|Brazil-RJ|2024-03-02|wild_avian|B3.2;2024-03-02;Brazil;RJ;Sao Francisco de Itabapoana;;-21.321255;-40.961377;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP785021|A/Sterna_hirundo/RiodasOstrasBR/0721-N/2024|H5N1|Brazil-RJ|2024-03-15|wild_avian|B3.2;2024-03-15;Brazil;RJ;Rio das Ostras;;-22.52196111;-41.94401111;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP390166|A/Thalasseus_maximus/RioGrandeSul/2177-N/2023|H5N1|Brazil-RS|2023-10-13|wild_avian|B3.2;2023-10-13;Brazil;RS;Sao Jose do Norte;;-32.011622;-51.949222;precise (https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/)
OR844540|A/Otaria_flavescens/Rio_Grande/2148-N/2023|H5N1|Brazil-RS|2023-10-03|other_mammal|B3.2;2023-10-03;Brazil;RS;Rio Grande;;-32.174091;-52.13725;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
OR852415|A/Otaria_flavescens/Torres/2165-SO/2023|H5N1|Brazil-RS|2023-10-11|other_mammal|B3.2;2023-10-11;Brazil;RS;Torres;;-29.428016;-49.793198;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
OR881253|A/Numida_meleagris/Maracaja/1843-N3/2023|H5N1|Brazil-SC|2023-07-15|domestic_avian|B3.2;2023-07-15;Brazil;SC;Maracaja;;-28.8211;-49.4211;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP769614|A/Sterna_hirundo/PenhaBR/2261-N/2023|H5N1|Brazil-SC|2023-11-09|wild_avian|B3.2;2023-11-09;Brazil;SC;Penha;;-26.792738;-48.61598;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
OR860361|A/Thalasseus_maximus/Itapoa/1941-N/2023|H5N1|Brazil-SC|2023-09-25|wild_avian|B3.2;2023-09-25;Brazil;SC;Itapoa;;-26.184561;-48.608717;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
OR857851|A/Sula_leucogaster/Sao_Francisco_do_Sul/2122-N/2023|H5N1|Brazil-SC|2023-09-27|wild_avian|B3.2;2023-09-27;Brazil;SC;Sao_Francisco_do_Sul;;-26.216361;-48.588686;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP768660|A/Pluvialis_dominica/BertiogaBR/2252-N/2023|H5N1|Brazil-SP|2023-11-08|wild_avian|B3.2;2023-11-08;Brazil;SP;Bertioga;;-23.791761;-45.991416;precise (https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/)
EPI_ISL_19215190|A/Procellaria_aequinoctialis/Sao_Paulo/2271-N/2023|H5N1|Brazil-SP|2023-11-10|wild_avian|B3.2;2023-11-10;Brazil;SP;Ubatuba;;-23.519727;-45.194599;precise (https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/)
PP777458|A/Thalasseus_acuflavidus/IlhaCompridaBR/2280-N/2023|H5N1|Brazil-SP|2023-11-06|wild_avian|B3.2;2023-11-06;Brazil;SP;Ilha Comprida;;-24.697327;-47.4514;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP768250|A/Procellaria_aequinoctialis/SaoSebastiaoBR/2259-N/2023|H5N1|Brazil-SP|2023-11-09|wild_avian|B3.2;2023-11-09;Brazil;SP;Sao Sebastiao;;-23.78966667;-45.56716667;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
OR853751|A/Thalasseus_maximus/Ubatuba/1546-N/2023|H5N1|Brazil-SP|2023-06-05|wild_avian|B3.2;2023-06-05;Brazil;SP;Ubatuba;;-23.431739;-45.074222;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP780174|A/Thalasseus_acuflavidus/BertiogaBR/0291-N/2024|H5N1|Brazil-SP|2024-02-22|wild_avian|B3.2;2024-02-22;Brazil;SP;Bertioga;;-23.75938611;-45.90685278;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PP778505|A/Thalasseus_maximus/PraiaGrandeBR/2339-N/2023|H5N1|Brazil-SP|2023-12-13|wild_avian|B3.2;2023-12-13;Brazil;SP;Praia Grande;;-24.00714444;-46.42023056;https://pmc.ncbi.nlm.nih.gov/articles/PMC11239711/
PV305064|A/Canada_Goose/AB/FAV-0026-11-2023/2022|H5N1|Canada-AB|2022-12-05|wild_avian|B3.2;2022-12-05;Canada;AB;;;;;
PV317440|A/Snow_Goose/AB/FAV-0026-1-2022/2022|H5N1|Canada-AB|2022-12-02|wild_avian|B3.2;2022-12-02;Canada;AB;;;;;
PV305088|A/Canada_Goose/AB/FAV-0026-14-2023/2022|H5N1|Canada-AB|2022-12-05|wild_avian|B3.2;2022-12-05;Canada;AB;;;;;
PV305104|A/Canada_Goose/AB/FAV-0026-18-2023/2022|H5N1|Canada-AB|2022-12-13|wild_avian|B3.2;2022-12-13;Canada;AB;;;;;
PV312600|A/Great_Horned_Owl/AB/FAV-0026-22-2023/2022|H5N1|Canada-AB|2022-12-21|wild_avian|B3.2;2022-12-21;Canada;AB;;;;;
PV305112|A/Canada_Goose/AB/FAV-0026-26-2023/2022|H5N1|Canada-AB|2022-12-19|wild_avian|B3.2;2022-12-19;Canada;AB;;;;;
PV305120|A/Canada_Goose/AB/FAV-0026-5-2023/2022|H5N1|Canada-AB|2022-12-05|wild_avian|B3.2;2022-12-05;Canada;AB;;;;;
PV315544|A/Peregrine_Falcon/AB/FAV-0083-2-2023/2023|H5N1|Canada-AB|2023-01-17|wild_avian|B3.2;2023-01-17;Canada;AB;;;;;
PV308312|A/Common_Goldeneye/AB/FAV-0188-4-2023/2023|H5N1|Canada-AB|2023-04-12|wild_avian|B3.2;2023-04-12;Canada;AB;;;;;
PV322112|A/chicken/AB/FAV-0222-1-2022/2022|H5N1|Canada-AB|2022-04-07|domestic_avian|B3.2;2022-04-07;Canada;AB;;;;;
PV322120|A/chicken/AB/FAV-0222-8-2022/2022|H5N1|Canada-AB|2022-04-07|domestic_avian|B3.2;2022-04-07;Canada;AB;;;;;
PV318944|A/Striped_Skunk/AB/FAV-0272-2-2023/2023|H5N1|Canada-AB|2023-05-12|other_mammal|B3.2;2023-05-12;Canada;AB;;;;;
PV322232|A/chicken/AB/FAV-0345-1-2022/2022|H5N1|Canada-AB|2022-05-03|domestic_avian|B3.2;2022-05-03;Canada;AB;;;;;
PV322240|A/chicken/AB/FAV-0345-2-2022/2022|H5N1|Canada-AB|2022-05-03|domestic_avian|B3.2;2022-05-03;Canada;AB;;;;;
PV322344|A/chicken/AB/FAV-0425-1-2022/2022|H5N1|Canada-AB|2022-05-12|domestic_avian|B3.2;2022-05-12;Canada;AB;;;;;
PV322352|A/chicken/AB/FAV-0425-2-2022/2022|H5N1|Canada-AB|2022-05-12|domestic_avian|B3.2;2022-05-12;Canada;AB;;;;;
PV322368|A/chicken/AB/FAV-0430-1-2022/2022|H5N1|Canada-AB|2022-05-12|domestic_avian|B3.2;2022-05-12;Canada;AB;;;;;
PV322376|A/chicken/AB/FAV-0430-2-2022/2022|H5N1|Canada-AB|2022-05-12|domestic_avian|B3.2;2022-05-12;Canada;AB;;;;;
PV322392|A/chicken/AB/FAV-0431-1B-2022/2022|H5N1|Canada-AB|2022-05-12|domestic_avian|B3.2;2022-05-12;Canada;AB;;;;;
PV322408|A/chicken/AB/FAV-0431-2B-2022/2022|H5N1|Canada-AB|2022-05-12|domestic_avian|B3.2;2022-05-12;Canada;AB;;;;;
PV309120|A/Domestic_bird/AB/FAV-0438-2-2022/2022|H5N1|Canada-AB|2022-05-16|domestic_avian|B3.2;2022-05-16;Canada;AB;;;;;
PV309168|A/Domestic_bird/AB/FAV-0494-2-2022/2022|H5N1|Canada-AB|2022-05-18|domestic_avian|B3.2;2022-05-18;Canada;AB;;;;;
PV322528|A/chicken/AB/FAV-0496-2022/2022|H5N1|Canada-AB|2022-05-18|domestic_avian|B3.2;2022-05-18;Canada;AB;;;;;
PV309208|A/Domestic_bird/AB/FAV-0502-2022/2022|H5N1|Canada-AB|2022-05-18|domestic_avian|B3.2;2022-05-18;Canada;AB;;;;;
EPI_ISL_16189977|A/Great_Horned_Owl/AB/FAV-0505-30/2022|H5N1|Canada-AB|2022-04-28|wild_avian|B3.2;2022-04-28;Canada;AB;;;;;
PV317592|A/Snow_Goose/AB/FAV-0505-32-2022/2022|H5N1|Canada-AB|2022-04-29|wild_avian|B3.2;2022-04-29;Canada;AB;;;;;
PV304264|A/Black-Billed_Magpie/AB/FAV-0505-53-2022/2022|H5N1|Canada-AB|2022-05-05|wild_avian|B3.2;2022-05-05;Canada;AB;;;;;
PV308688|A/Common_Raven/AB/FAV-0505-56-2022/2022|H5N1|Canada-AB|2022-05-06|wild_avian|B3.2;2022-05-06;Canada;AB;;;;;
PV304272|A/Black-Billed_Magpie/AB/FAV-0505-9-2022/2022|H5N1|Canada-AB|2022-04-26|wild_avian|B3.2;2022-04-26;Canada;AB;;;;;
PV301393|A/Domestic_bird/AB/FAV-0728-1-2022/2022|H5N1|Canada-AB|2022-06-16|domestic_avian|B3.2;2022-06-16;Canada;AB;;;;;
PV309248|A/Domestic_bird/AB/FAV-0728-2-2022/2022|H5N1|Canada-AB|2022-06-16|domestic_avian|B3.2;2022-06-16;Canada;AB;;;;;
PV308944|A/Coopers_Hawk/AB/FAV-0833-2-2022/2022|H5N1|Canada-AB|2022-05-13|wild_avian|B3.2;2022-05-13;Canada;AB;;;;;
PV316336|A/Red-Tailed_Hawk/AB/FAV-0833-29-2022/2022|H5N1|Canada-AB|2022-05-27|wild_avian|B3.2;2022-05-27;Canada;AB;;;;;
PV308696|A/Common_Raven/AB/FAV-0833-35-2022/2022|H5N1|Canada-AB|2022-05-27|wild_avian|B3.2;2022-05-27;Canada;AB;;;;;
PV301291|A/Double-Crested_Cormorant/AB/FAV-0833-50-2022/2022|H5N1|Canada-AB|2022-06-09|wild_avian|B3.2;2022-06-09;Canada;AB;;;;;
PV312000|A/Eared_Grebe/AB/FAV-0833-56-2022/2022|H5N1|Canada-AB|2022-06-15|wild_avian|B3.2;2022-06-15;Canada;AB;;;;;
PV321792|A/Western_Grebe/AB/FAV-0833-57-2022/2022|H5N1|Canada-AB|2022-06-16|wild_avian|B3.2;2022-06-16;Canada;AB;;;;;
PV312008|A/Eared_Grebe/AB/FAV-0833-59-2022/2022|H5N1|Canada-AB|2022-06-16|wild_avian|B3.2;2022-06-16;Canada;AB;;;;;
PV312016|A/Eared_Grebe/AB/FAV-0833-60-2022/2022|H5N1|Canada-AB|2022-06-15|wild_avian|B3.2;2022-06-15;Canada;AB;;;;;
PV312024|A/Eared_Grebe/AB/FAV-0833-61-2022/2022|H5N1|Canada-AB|2022-06-15|wild_avian|B3.2;2022-06-15;Canada;AB;;;;;
PV312032|A/Eared_Grebe/AB/FAV-0833-62-2022/2022|H5N1|Canada-AB|2022-06-15|wild_avian|B3.2;2022-06-15;Canada;AB;;;;;
PV312040|A/Eared_Grebe/AB/FAV-0833-63-2022/2022|H5N1|Canada-AB|2022-06-15|wild_avian|B3.2;2022-06-15;Canada;AB;;;;;
PV312152|A/Franklins_Gull/AB/FAV-0833-64-2022/2022|H5N1|Canada-AB|2022-06-15|wild_avian|B3.2;2022-06-15;Canada;AB;;;;;
PV321800|A/Western_Grebe/AB/FAV-0833-65-2022/2022|H5N1|Canada-AB|2022-06-16|wild_avian|B3.2;2022-06-16;Canada;AB;;;;;
PV321808|A/Western_Grebe/AB/FAV-0833-66-2022/2022|H5N1|Canada-AB|2022-06-16|wild_avian|B3.2;2022-06-16;Canada;AB;;;;;
PV310920|A/Double-Crested_Cormorant/AB/FAV-0833-68-2022/2022|H5N1|Canada-AB|2022-06-23|wild_avian|B3.2;2022-06-23;Canada;AB;;;;;
PV321816|A/Western_Grebe/AB/FAV-0833-71-2022/2022|H5N1|Canada-AB|2022-06-23|wild_avian|B3.2;2022-06-23;Canada;AB;;;;;
PV321824|A/Western_Grebe/AB/FAV-0833-72-2022/2022|H5N1|Canada-AB|2022-06-23|wild_avian|B3.2;2022-06-23;Canada;AB;;;;;
PV321832|A/Western_Grebe/AB/FAV-0833-73-2022/2022|H5N1|Canada-AB|2022-06-23|wild_avian|B3.2;2022-06-23;Canada;AB;;;;;
PV321840|A/Western_Grebe/AB/FAV-0833-74-2022/2022|H5N1|Canada-AB|2022-06-23|wild_avian|B3.2;2022-06-23;Canada;AB;;;;;
PV321848|A/Western_Grebe/AB/FAV-0833-75-2022/2022|H5N1|Canada-AB|2022-06-23|wild_avian|B3.2;2022-06-23;Canada;AB;;;;;
PV321856|A/Western_Grebe/AB/FAV-0833-76-2022/2022|H5N1|Canada-AB|2022-06-23|wild_avian|B3.2;2022-06-23;Canada;AB;;;;;
PV321864|A/Western_Grebe/AB/FAV-0833-77-2022/2022|H5N1|Canada-AB|2022-06-23|wild_avian|B3.2;2022-06-23;Canada;AB;;;;;
PV321872|A/Western_Grebe/AB/FAV-0833-78-2022/2022|H5N1|Canada-AB|2022-06-23|wild_avian|B3.2;2022-06-23;Canada;AB;;;;;
EPI_ISL_16023345|A/Red_Fox/AB/FAV-0835-01/2022|H5N1|Canada-AB|2022-05-05|other_mammal|B3.2;2022-05-05;Canada;AB;;;;;
PV319032|A/Striped_Skunk/AB/FAV-0835-11-2022/2022|H5N1|Canada-AB|2022-05-11|other_mammal|B3.2;2022-05-11;Canada;AB;;;;;
PV315952|A/Red_Fox/AB/FAV-0835-1-2022/2022|H5N1|Canada-AB|2022-05-13|other_mammal|B3.2;2022-05-13;Canada;AB;;;;;
PV315960|A/Red_Fox/AB/FAV-0835-13-2022/2022|H5N1|Canada-AB|2022-06-10|other_mammal|B3.2;2022-06-10;Canada;AB;;;;;
PV322560|A/chicken/AB/FAV-0894-2-2022/2022|H5N1|Canada-AB|2022-05-13|domestic_avian|B3.2;2022-05-13;Canada;AB;;;;;
PV322568|A/chicken/AB/FAV-0894-3-2022/2022|H5N1|Canada-AB|2022-05-13|domestic_avian|B3.2;2022-05-13;Canada;AB;;;;;
PV304992|A/California_Gull/AB/FAV-0896-4-2022/2022|H5N1|Canada-AB|2022-07-13|wild_avian|B3.2;2022-07-13;Canada;AB;;;;;
PV305456|A/Canada_Goose/AB/FAV-0896-5-2022/2022|H5N1|Canada-AB|2022-07-19|wild_avian|B3.2;2022-07-19;Canada;AB;;;;;
PV305464|A/Canada_Goose/AB/FAV-0896-6-2022/2022|H5N1|Canada-AB|2022-07-19|wild_avian|B3.2;2022-07-19;Canada;AB;;;;;
PV319064|A/Striped_Skunk/AB/FAV-0897-2-2022/2022|H5N1|Canada-AB|2022-07-19|other_mammal|B3.2;2022-07-19;Canada;AB;;;;;
PV319072|A/Striped_Skunk/AB/FAV-0897-3-2022/2022|H5N1|Canada-AB|2022-07-19|other_mammal|B3.2;2022-07-19;Canada;AB;;;;;
PV309264|A/Domestic_bird/AB/FAV-0906-1-2022/2022|H5N1|Canada-AB|2022-08-25|domestic_avian|B3.2;2022-08-25;Canada;AB;;;;;
PV309280|A/Domestic_bird/AB/FAV-0917-2022/2022|H5N1|Canada-AB|2022-08-30|domestic_avian|B3.2;2022-08-30;Canada;AB;;;;;
PV304312|A/Black-Billed_Magpie/AB/FAV-0918-11-2022/2022|H5N1|Canada-AB|2022-05-10|wild_avian|B3.2;2022-05-10;Canada;AB;;;;;
PV317608|A/Snow_Goose/AB/FAV-0918-14-2022/2022|H5N1|Canada-AB|2022-05-10|wild_avian|B3.2;2022-05-10;Canada;AB;;;;;
PV319088|A/Striped_Skunk/AB/FAV-0918-18-2022/2022|H5N1|Canada-AB|2022-05-04|other_mammal|B3.2;2022-05-04;Canada;AB;;;;;
PV317616|A/Snow_Goose/AB/FAV-0918-30-2022/2022|H5N1|Canada-AB|2022-04-27|wild_avian|B3.2;2022-04-27;Canada;AB;;;;;
PV308704|A/Common_Raven/AB/FAV-0918-34-2022/2022|H5N1|Canada-AB|2022-05-10|wild_avian|B3.2;2022-05-10;Canada;AB;;;;;
PV304328|A/Black-Billed_Magpie/AB/FAV-0918-35-2022/2022|H5N1|Canada-AB|2022-05-10|wild_avian|B3.2;2022-05-10;Canada;AB;;;;;
PV309288|A/Domestic_bird/AB/FAV-0921-1-2022/2022|H5N1|Canada-AB|2022-09-01|domestic_avian|B3.2;2022-09-01;Canada;AB;;;;;
PV309296|A/Domestic_bird/AB/FAV-0921-2-2022/2022|H5N1|Canada-AB|2022-09-01|domestic_avian|B3.2;2022-09-01;Canada;AB;;;;;
PV309304|A/Domestic_bird/AB/FAV-0925-1-2022/2022|H5N1|Canada-AB|2022-09-04|domestic_avian|B3.2;2022-09-04;Canada;AB;;;;;
PV309312|A/Domestic_bird/AB/FAV-0925-2-2022/2022|H5N1|Canada-AB|2022-09-04|domestic_avian|B3.2;2022-09-04;Canada;AB;;;;;
PV309320|A/Domestic_bird/AB/FAV-0926-3-2022/2022|H5N1|Canada-AB|2022-09-06|domestic_avian|B3.2;2022-09-06;Canada;AB;;;;;
PV309328|A/Domestic_bird/AB/FAV-0926-5-2022/2022|H5N1|Canada-AB|2022-09-06|domestic_avian|B3.2;2022-09-06;Canada;AB;;;;;
PV309336|A/Domestic_bird/AB/FAV-0926-7-2022/2022|H5N1|Canada-AB|2022-09-06|domestic_avian|B3.2;2022-09-06;Canada;AB;;;;;
PV301299|A/Double-Crested_Cormorant/AB/FAV-0937-2-2022/2022|H5N1|Canada-AB|2022-08-26|wild_avian|B3.2;2022-08-26;Canada;AB;;;;;
PV303288|A/American_White_Pelican/AB/FAV-0937-3-2022/2022|H5N1|Canada-AB|2022-08-26|wild_avian|B3.2;2022-08-26;Canada;AB;;;;;
PV309360|A/Domestic_bird/AB/FAV-0938-1-2022/2022|H5N1|Canada-AB|2022-09-15|domestic_avian|B3.2;2022-09-15;Canada;AB;;;;;
PV309368|A/Domestic_bird/AB/FAV-0938-2-2022/2022|H5N1|Canada-AB|2022-09-15|domestic_avian|B3.2;2022-09-15;Canada;AB;;;;;
PV320424|A/Turkey/AB/FAV-0962-1-2022/2022|H5N1|Canada-AB|2022-09-22|domestic_avian|B3.2;2022-09-22;Canada;AB;;;;;
PV320432|A/Turkey/AB/FAV-0962-2-2022/2022|H5N1|Canada-AB|2022-09-22|domestic_avian|B3.2;2022-09-22;Canada;AB;;;;;
PV309376|A/Domestic_bird/AB/FAV-0963-2-2022/2022|H5N1|Canada-AB|2022-09-22|domestic_avian|B3.2;2022-09-22;Canada;AB;;;;;
PV309384|A/Domestic_bird/AB/FAV-0967-1-2022/2022|H5N1|Canada-AB|2022-09-21|domestic_avian|B3.2;2022-09-21;Canada;AB;;;;;
PV320440|A/Turkey/AB/FAV-0975-1-2022/2022|H5N1|Canada-AB|2022-09-23|domestic_avian|B3.2;2022-09-23;Canada;AB;;;;;
PV320448|A/Turkey/AB/FAV-0975-2-2022/2022|H5N1|Canada-AB|2022-09-23|domestic_avian|B3.2;2022-09-23;Canada;AB;;;;;
PV320464|A/Turkey/AB/FAV-0987-2-2022/2022|H5N1|Canada-AB|2022-09-28|domestic_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV322592|A/chicken/AB/FAV-0988-2022/2022|H5N1|Canada-AB|2022-09-28|domestic_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV309400|A/Domestic_bird/AB/FAV-0989-2-2022/2022|H5N1|Canada-AB|2022-09-28|domestic_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV309408|A/Domestic_bird/AB/FAV-0989-3-2022/2022|H5N1|Canada-AB|2022-09-28|domestic_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV320472|A/Turkey/AB/FAV-0990-1-2022/2022|H5N1|Canada-AB|2022-09-28|domestic_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV320480|A/Turkey/AB/FAV-0990-2-2022/2022|H5N1|Canada-AB|2022-09-28|domestic_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV301377|A/Green-Winged_Teal/AB/FAV-0992-3-2022/2022|H5N1|Canada-AB|2022-09-14|wild_avian|B3.2;2022-09-14;Canada;AB;;;;;
PV312176|A/Gadwall_Duck/AB/FAV-0992-4-2022/2022|H5N1|Canada-AB|2022-09-14|wild_avian|B3.2;2022-09-14;Canada;AB;;;;;
PV315840|A/Quail/AB/FAV-1008-4-2022/2022|H5N1|Canada-AB|2022-10-03|domestic_avian|B3.2;2022-10-03;Canada;AB;;;;;
PV315848|A/Quail/AB/FAV-1008-5-2022/2022|H5N1|Canada-AB|2022-10-03|domestic_avian|B3.2;2022-10-03;Canada;AB;;;;;
PV309416|A/Domestic_bird/AB/FAV-1009-2-2022/2022|H5N1|Canada-AB|2022-10-03|domestic_avian|B3.2;2022-10-03;Canada;AB;;;;;
PV322600|A/chicken/AB/FAV-1010-1-2022/2022|H5N1|Canada-AB|2022-10-03|domestic_avian|B3.2;2022-10-03;Canada;AB;;;;;
PV322608|A/chicken/AB/FAV-1010-3-2022/2022|H5N1|Canada-AB|2022-10-03|domestic_avian|B3.2;2022-10-03;Canada;AB;;;;;
PV322616|A/chicken/AB/FAV-1165-2022/2022|H5N1|Canada-AB|2022-10-13|domestic_avian|B3.2;2022-10-13;Canada;AB;;;;;
PV305008|A/California_Gull/AB/FAV-1166-11-2022/2022|H5N1|Canada-AB|2022-09-28|wild_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV305512|A/Canada_Goose/AB/FAV-1166-1-2022/2022|H5N1|Canada-AB|2022-09-28|wild_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV317032|A/Ring-Billed_Gull/AB/FAV-1166-12-2022/2022|H5N1|Canada-AB|2022-09-28|wild_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV305520|A/Canada_Goose/AB/FAV-1166-13-2022/2022|H5N1|Canada-AB|2022-09-28|wild_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV304344|A/Black-Billed_Magpie/AB/FAV-1166-15-2022/2022|H5N1|Canada-AB|2022-09-28|wild_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV304352|A/Black-Billed_Magpie/AB/FAV-1166-16-2022/2022|H5N1|Canada-AB|2022-09-28|wild_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV304360|A/Black-Billed_Magpie/AB/FAV-1166-17-2022/2022|H5N1|Canada-AB|2022-09-28|wild_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV304368|A/Black-Billed_Magpie/AB/FAV-1166-18-2022/2022|H5N1|Canada-AB|2022-09-28|wild_avian|B3.2;2022-09-28;Canada;AB;;;;;
PV304376|A/Black-Billed_Magpie/AB/FAV-1166-2-2022/2022|H5N1|Canada-AB|2022-09-28|wild_avian|B3.2;2022-09-28;Canada;AB;;;;;
